bat_mxn,Porcentage,Time
7.13,0.0,20:49:09
7.13,0.0,20:49:42
7.13,0.0,20:50:15
7.13,0.0,20:50:48
7.04,-1.26227209,20:51:22
7.04,0.0,20:51:55
7.04,0.0,20:52:28
7.04,0.0,20:53:01
7.04,0.0,20:53:35
7.04,0.0,20:54:08
7.04,0.0,20:54:41
7.04,0.0,20:55:14
7.04,0.0,20:55:48
7.04,0.0,20:56:21
7.04,0.0,20:56:54
7.04,0.0,20:57:28
7.04,0.0,20:58:02
7.04,0.0,20:58:35
7.04,0.0,20:59:09
7.13,1.27840909,20:59:42
7.13,0.0,21:00:15
7.13,0.0,21:00:48
7.13,0.0,21:01:21
7.13,0.0,21:01:55
7.13,0.0,21:02:28
7.13,0.0,21:03:01
7.13,0.0,21:03:35
7.13,0.0,21:04:08
7.13,0.0,21:04:42
7.13,0.0,21:05:16
7.13,0.0,21:05:49
7.13,0.0,21:06:22
7.13,0.0,21:06:56
7.13,0.0,21:07:30
7.13,0.0,21:08:03
7.13,0.0,21:08:37
7.13,0.0,21:09:10
7.13,0.0,21:09:44
7.13,0.0,21:10:17
7.13,0.0,21:10:51
7.13,0.0,21:11:24
7.13,0.0,21:11:57
7.13,0.0,21:12:30
7.13,0.0,21:13:03
7.13,0.0,21:13:37
7.13,0.0,21:14:10
7.13,0.0,21:14:44
7.13,0.0,21:15:17
7.13,0.0,21:15:50
7.13,0.0,21:16:23
7.13,0.0,21:16:57
7.13,0.0,21:17:31
7.08,-0.70126227,21:18:04
7.08,0.0,21:18:38
7.08,0.0,21:19:11
7.08,0.0,21:19:44
7.08,0.0,21:20:17
7.03,-0.70621469,21:20:51
7.02,-0.14224751,21:21:24
7.02,0.0,21:21:58
7.02,0.0,21:22:31
7.02,0.0,21:23:04
7.02,0.0,21:23:38
7.02,0.0,21:24:11
7.02,0.0,21:24:44
7.02,0.0,21:25:18
7.02,0.0,21:25:51
7.02,0.0,21:26:24
7.02,0.0,21:26:57
7.02,0.0,21:27:31
7.02,0.0,21:28:04
7.02,0.0,21:28:38
7.05,0.42735043,21:29:12
7.05,0.0,21:29:45
7.05,0.0,21:30:18
7.05,0.0,21:30:51
7.05,0.0,21:31:25
7.05,0.0,21:31:59
7.05,0.0,21:32:32
7.05,0.0,21:33:05
7.05,0.0,21:33:38
7.05,0.0,21:34:12
7.05,0.0,21:34:45
7.05,0.0,21:35:19
7.05,0.0,21:35:52
7.05,0.0,21:36:25
7.05,0.0,21:36:58
7.05,0.0,21:37:32
7.05,0.0,21:38:05
7.05,0.0,21:38:39
7.05,0.0,21:39:12
7.05,0.0,21:39:45
7.07,0.28368794,21:40:19
7.07,0.0,21:40:52
7.07,0.0,21:41:26
7.07,0.0,21:41:59
7.07,0.0,21:42:32
7.07,0.0,21:43:05
7.07,0.0,21:43:39
7.08,0.14144272,21:44:12
7.08,0.0,21:44:45
7.08,0.0,21:45:19
7.08,0.0,21:45:52
7.08,0.0,21:46:25
7.08,0.0,21:46:58
7.08,0.0,21:47:32
7.08,0.0,21:48:06
7.08,0.0,21:48:39
7.08,0.0,21:49:13
7.08,0.0,21:49:45
7.08,0.0,21:50:18
7.08,0.0,21:50:52
7.08,0.0,21:51:26
7.08,0.0,21:51:59
7.07,-0.14124294,21:52:32
7.07,0.0,21:53:05
7.07,0.0,21:53:39
7.07,0.0,21:54:12
7.07,0.0,21:54:45
7.07,0.0,21:55:19
7.07,0.0,21:55:52
7.07,0.0,21:56:25
7.07,0.0,21:56:58
7.07,0.0,21:57:32
7.07,0.0,21:58:05
7.09,0.28288543,21:58:39
7.09,0.0,21:59:12
7.09,0.0,21:59:45
7.09,0.0,22:00:18
7.09,0.0,22:00:51
7.09,0.0,22:01:25
7.09,0.0,22:01:58
7.09,0.0,22:02:31
7.09,0.0,22:03:04
7.09,0.0,22:03:37
7.09,0.0,22:04:10
7.09,0.0,22:04:44
7.09,0.0,22:05:17
7.09,0.0,22:05:50
7.09,0.0,22:06:22
7.09,0.0,22:06:55
7.09,0.0,22:07:29
7.09,0.0,22:08:02
7.09,0.0,22:08:35
7.09,0.0,22:09:08
7.09,0.0,22:09:41
7.09,0.0,22:10:14
7.09,0.0,22:10:47
7.09,0.0,22:11:20
7.09,0.0,22:11:53
7.09,0.0,22:12:26
7.09,0.0,22:12:59
7.09,0.0,22:13:32
7.09,0.0,22:14:05
7.09,0.0,22:14:38
7.09,0.0,22:15:11
7.09,0.0,22:15:45
7.09,0.0,22:16:18
7.09,0.0,22:16:52
7.09,0.0,22:17:25
7.09,0.0,22:17:58
7.04,-0.70521862,22:18:32
7.04,0.0,22:19:05
7.04,0.0,22:19:39
7.04,0.0,22:20:12
7.04,0.0,22:20:45
7.04,0.0,22:21:18
7.04,0.0,22:21:55
7.04,0.0,22:22:28
7.04,0.0,22:23:02
7.04,0.0,22:23:34
7.04,0.0,22:24:08
7.04,0.0,22:24:41
7.04,0.0,22:25:15
7.04,0.0,22:25:48
7.04,0.0,22:26:21
7.04,0.0,22:26:54
7.04,0.0,22:27:27
7.04,0.0,22:28:00
7.04,0.0,22:28:33
7.04,0.0,22:29:07
7.04,0.0,22:29:39
7.04,0.0,22:30:12
7.04,0.0,22:30:46
7.04,0.0,22:31:19
7.04,0.0,22:31:53
7.04,0.0,22:32:26
7.04,0.0,22:32:59
7.04,0.0,22:33:32
7.04,0.0,22:34:04
7.04,0.0,22:34:38
7.04,0.0,22:35:11
7.04,0.0,22:35:45
7.04,0.0,22:36:18
7.04,0.0,22:36:51
7.04,0.0,22:37:24
7.04,0.0,22:37:57
7.04,0.0,22:38:30
7.04,0.0,22:39:03
7.04,0.0,22:39:36
7.04,0.0,22:40:09
7.04,0.0,22:40:42
7.04,0.0,22:41:15
7.04,0.0,22:41:49
7.04,0.0,22:42:22
7.04,0.0,22:42:55
7.04,0.0,22:43:28
7.04,0.0,22:44:01
7.04,0.0,22:44:34
7.04,0.0,22:45:07
7.04,0.0,22:45:41
7.04,0.0,22:46:50
7.04,0.0,22:47:23
7.04,0.0,22:47:56
7.04,0.0,22:48:29
7.04,0.0,22:49:02
7.04,0.0,22:49:36
7.09,0.71022727,22:50:09
7.09,0.0,22:50:41
7.09,0.0,22:51:14
7.09,0.0,22:51:47
7.09,0.0,22:52:20
7.09,0.0,22:52:53
7.09,0.0,22:53:27
7.09,0.0,22:53:59
7.09,0.0,22:54:32
7.09,0.0,22:55:06
7.09,0.0,22:55:39
7.09,0.0,22:56:13
7.09,0.0,22:56:46
7.09,0.0,22:57:19
7.09,0.0,22:57:52
7.09,0.0,22:58:25
7.09,0.0,22:58:58
7.09,0.0,22:59:31
7.09,0.0,23:00:04
7.09,0.0,23:00:38
7.09,0.0,23:01:11
7.09,0.0,23:01:43
7.09,0.0,23:02:17
7.09,0.0,23:02:50
7.09,0.0,23:03:23
7.09,0.0,23:03:57
7.09,0.0,23:04:30
7.09,0.0,23:05:02
7.09,0.0,23:05:35
7.09,0.0,23:06:08
7.09,0.0,23:06:41
7.09,0.0,23:07:15
7.09,0.0,23:07:48
7.09,0.0,23:08:21
7.09,0.0,23:08:53
7.09,0.0,23:09:26
7.09,0.0,23:10:00
7.09,0.0,23:10:34
7.09,0.0,23:11:07
7.09,0.0,23:11:40
7.09,0.0,23:12:13
7.09,0.0,23:12:46
7.09,0.0,23:13:20
7.09,0.0,23:13:52
7.09,0.0,23:14:26
7.09,0.0,23:14:59
7.09,0.0,23:15:32
7.09,0.0,23:16:05
7.09,0.0,23:16:38
7.09,0.0,23:17:11
7.09,0.0,23:17:44
7.09,0.0,23:18:17
7.09,0.0,23:18:50
7.09,0.0,23:19:22
7.09,0.0,23:19:55
7.09,0.0,23:20:28
7.09,0.0,23:21:01
7.09,0.0,23:21:34
7.09,0.0,23:22:07
7.09,0.0,23:22:40
7.04,-0.70521862,23:23:13
7.04,0.0,23:23:46
7.04,0.0,23:24:19
7.04,0.0,23:24:52
7.04,0.0,23:25:25
7.04,0.0,23:25:58
7.04,0.0,23:26:31
7.04,0.0,23:27:04
7.04,0.0,23:27:37
7.04,0.0,23:28:10
7.04,0.0,23:28:43
7.04,0.0,23:29:16
7.04,0.0,23:29:49
7.04,0.0,23:30:22
7.04,0.0,23:30:55
7.04,0.0,23:31:28
7.04,0.0,23:32:01
7.04,0.0,23:32:34
7.04,0.0,23:33:07
7.04,0.0,23:33:40
7.04,0.0,23:34:13
7.04,0.0,23:34:47
7.04,0.0,23:35:20
7.04,0.0,23:35:53
7.04,0.0,23:36:26
7.04,0.0,23:37:00
7.04,0.0,23:37:33
7.04,0.0,23:38:05
7.04,0.0,23:38:39
7.04,0.0,23:39:12
7.04,0.0,23:39:45
7.04,0.0,23:40:18
7.04,0.0,23:40:51
7.04,0.0,23:41:24
7.04,0.0,23:41:56
7.04,0.0,23:42:30
7.04,0.0,23:43:02
7.04,0.0,23:43:36
7.04,0.0,23:44:09
7.04,0.0,23:44:42
7.04,0.0,23:45:15
7.04,0.0,23:45:48
7.04,0.0,23:46:20
7.04,0.0,23:46:53
7.04,0.0,23:47:26
7.04,0.0,23:47:59
7.04,0.0,23:48:32
7.04,0.0,23:49:05
7.04,0.0,23:49:38
7.04,0.0,23:50:11
7.04,0.0,23:50:45
7.04,0.0,23:51:18
7.04,0.0,23:51:51
7.04,0.0,23:52:24
7.04,0.0,23:52:57
7.04,0.0,23:53:30
7.04,0.0,23:54:03
7.04,0.0,23:54:36
7.04,0.0,23:55:09
7.04,0.0,23:55:42
7.04,0.0,23:56:15
7.04,0.0,23:56:47
7.04,0.0,23:57:20
7.04,0.0,23:57:53
7.04,0.0,23:58:26
7.04,0.0,23:58:59
7.04,0.0,23:59:32
7.04,0.0,00:00:05
7.04,0.0,00:00:38
7.04,0.0,00:01:11
7.04,0.0,00:01:44
7.04,0.0,00:02:17
7.04,0.0,00:02:50
7.04,0.0,00:03:23
7.04,0.0,00:03:56
7.04,0.0,00:04:29
7.04,0.0,00:05:02
7.04,0.0,00:05:35
7.04,0.0,00:06:08
7.04,0.0,00:06:41
7.04,0.0,00:07:14
7.04,0.0,00:07:46
7.04,0.0,00:08:20
7.04,0.0,00:08:52
7.04,0.0,00:09:26
7.04,0.0,00:09:59
7.04,0.0,00:10:33
7.04,0.0,00:11:05
7.04,0.0,00:11:39
7.04,0.0,00:12:11
7.04,0.0,00:12:44
7.04,0.0,00:13:18
7.04,0.0,00:13:52
7.09,0.71022727,00:14:25
7.09,0.0,00:14:57
7.09,0.0,00:15:31
7.09,0.0,00:16:04
7.09,0.0,00:16:37
7.09,0.0,00:17:11
7.09,0.0,00:17:43
7.09,0.0,00:18:16
7.09,0.0,00:18:49
7.09,0.0,00:19:22
7.09,0.0,00:19:55
7.09,0.0,00:20:28
7.09,0.0,00:21:02
7.09,0.0,00:21:34
7.09,0.0,00:22:07
7.09,0.0,00:22:41
7.09,0.0,00:23:14
7.09,0.0,00:23:47
7.09,0.0,00:24:21
7.09,0.0,00:24:53
7.09,0.0,00:25:26
7.09,0.0,00:26:00
7.09,0.0,00:26:33
7.09,0.0,00:27:05
7.09,0.0,00:27:39
7.09,0.0,00:28:12
7.09,0.0,00:28:45
7.09,0.0,00:29:18
7.09,0.0,00:29:51
7.04,-0.70521862,00:30:24
7.04,0.0,00:30:58
7.04,0.0,00:31:31
7.04,0.0,00:32:04
7.04,0.0,00:32:37
7.04,0.0,00:33:10
7.04,0.0,00:33:43
7.04,0.0,00:34:16
7.04,0.0,00:34:49
7.04,0.0,00:35:22
7.04,0.0,00:35:55
7.04,0.0,00:36:28
7.04,0.0,00:37:01
7.04,0.0,00:37:33
7.04,0.0,00:38:07
7.04,0.0,00:38:41
7.04,0.0,00:39:13
7.09,0.71022727,00:39:46
7.09,0.0,00:40:19
7.09,0.0,00:40:52
7.09,0.0,00:41:25
7.09,0.0,00:41:58
7.04,-0.70521862,00:42:32
7.04,0.0,00:43:04
7.04,0.0,00:43:38
7.04,0.0,00:44:11
7.04,0.0,00:44:44
7.04,0.0,00:45:17
7.04,0.0,00:45:50
7.04,0.0,00:46:23
7.04,0.0,00:46:55
7.04,0.0,00:47:29
7.04,0.0,00:48:02
7.04,0.0,00:48:35
7.04,0.0,00:49:07
7.04,0.0,00:49:41
7.04,0.0,00:50:13
7.04,0.0,00:50:46
7.04,0.0,00:51:20
7.04,0.0,00:51:52
7.04,0.0,00:52:25
7.04,0.0,00:52:58
7.04,0.0,00:53:31
7.04,0.0,00:54:04
7.04,0.0,00:54:37
7.04,0.0,00:55:10
7.04,0.0,00:55:44
7.04,0.0,00:56:17
7.04,0.0,00:56:50
7.04,0.0,00:57:22
7.04,0.0,00:57:55
7.1,0.85227273,00:59:05
7.1,0.0,00:59:38
7.1,0.0,01:00:11
7.1,0.0,01:00:43
7.1,0.0,01:01:16
7.1,0.0,01:01:49
7.1,0.0,01:02:22
7.1,0.0,01:02:54
7.1,0.0,01:03:27
7.1,0.0,01:04:01
7.1,0.0,01:04:33
7.1,0.0,01:05:06
7.1,0.0,01:05:40
7.1,0.0,01:06:12
7.1,0.0,01:06:45
7.1,0.0,01:07:18
7.1,0.0,01:07:51
7.1,0.0,01:08:24
7.1,0.0,01:08:56
7.1,0.0,01:09:29
7.1,0.0,01:10:02
7.1,0.0,01:10:35
7.1,0.0,01:11:08
7.1,0.0,01:11:41
7.1,0.0,01:12:14
7.1,0.0,01:12:47
7.1,0.0,01:13:20
7.1,0.0,01:13:53
7.1,0.0,01:14:26
7.1,0.0,01:14:59
7.1,0.0,01:15:32
7.1,0.0,01:16:05
7.1,0.0,01:16:38
7.1,0.0,01:17:11
7.1,0.0,01:17:44
7.1,0.0,01:18:18
7.1,0.0,01:18:51
7.1,0.0,01:19:24
7.1,0.0,01:19:56
7.1,0.0,01:20:30
7.1,0.0,01:21:02
7.1,0.0,01:21:36
7.1,0.0,01:22:09
7.1,0.0,01:22:42
7.1,0.0,01:23:15
7.1,0.0,01:23:48
7.1,0.0,01:24:22
7.1,0.0,01:24:55
7.1,0.0,01:25:29
7.1,0.0,01:26:01
7.1,0.0,01:26:34
7.1,0.0,01:27:07
7.1,0.0,01:27:40
7.1,0.0,01:28:13
7.1,0.0,01:28:46
7.1,0.0,01:29:19
7.1,0.0,01:29:52
7.1,0.0,01:30:24
7.1,0.0,01:30:57
7.1,0.0,01:31:30
7.1,0.0,01:32:02
7.1,0.0,01:32:35
7.1,0.0,01:33:08
7.1,0.0,01:33:41
7.1,0.0,01:34:14
7.1,0.0,01:34:47
7.1,0.0,01:35:19
7.1,0.0,01:35:52
7.1,0.0,01:36:25
7.1,0.0,01:36:57
7.1,0.0,01:37:30
7.1,0.0,01:38:04
7.1,0.0,01:38:37
7.1,0.0,01:39:10
7.1,0.0,01:39:42
7.1,0.0,01:40:15
7.1,0.0,01:40:48
7.1,0.0,01:41:21
7.1,0.0,01:41:55
7.1,0.0,01:42:27
7.1,0.0,01:43:00
7.1,0.0,01:43:33
7.1,0.0,01:44:06
7.1,0.0,01:44:40
7.1,0.0,01:45:13
7.1,0.0,01:45:46
7.1,0.0,01:46:19
7.1,0.0,01:46:51
7.1,0.0,01:47:25
7.1,0.0,01:47:58
7.1,0.0,01:48:31
7.1,0.0,01:49:04
7.1,0.0,01:49:37
7.1,0.0,01:50:09
7.1,0.0,01:50:42
7.1,0.0,01:51:15
7.1,0.0,01:51:48
7.1,0.0,01:52:21
7.1,0.0,01:52:55
7.1,0.0,01:53:28
7.1,0.0,01:54:00
7.1,0.0,01:54:34
7.1,0.0,01:55:06
7.1,0.0,01:55:40
7.1,0.0,01:56:13
7.1,0.0,01:56:46
7.1,0.0,01:57:18
7.1,0.0,01:57:51
7.1,0.0,01:58:25
7.1,0.0,01:58:58
7.1,0.0,01:59:31
7.1,0.0,02:00:04
7.1,0.0,02:00:37
7.1,0.0,02:01:10
7.1,0.0,02:01:42
7.1,0.0,02:02:15
7.1,0.0,02:02:49
7.1,0.0,02:03:22
7.1,0.0,02:03:54
7.1,0.0,02:04:27
7.1,0.0,02:05:00
7.1,0.0,02:05:33
7.1,0.0,02:06:06
7.1,0.0,02:06:40
7.1,0.0,02:07:13
7.1,0.0,02:07:45
7.1,0.0,02:08:18
7.1,0.0,02:08:51
7.1,0.0,02:09:24
7.1,0.0,02:09:57
7.1,0.0,02:10:30
7.1,0.0,02:11:03
7.1,0.0,02:11:36
7.1,0.0,02:12:08
7.1,0.0,02:12:41
7.1,0.0,02:13:14
7.1,0.0,02:13:47
7.1,0.0,02:14:20
7.1,0.0,02:14:53
7.1,0.0,02:15:26
7.1,0.0,02:15:59
7.1,0.0,02:16:31
7.1,0.0,02:17:04
7.1,0.0,02:17:37
7.1,0.0,02:18:10
7.1,0.0,02:18:43
7.1,0.0,02:19:16
7.1,0.0,02:19:49
7.1,0.0,02:20:22
7.1,0.0,02:20:55
7.1,0.0,02:21:28
7.1,0.0,02:22:01
7.1,0.0,02:22:35
7.1,0.0,02:23:07
7.1,0.0,02:23:40
7.1,0.0,02:24:13
7.1,0.0,02:24:45
7.1,0.0,02:25:18
7.1,0.0,02:25:51
7.1,0.0,02:26:24
7.1,0.0,02:26:57
7.1,0.0,02:27:30
7.1,0.0,02:28:02
7.1,0.0,02:28:35
7.1,0.0,02:29:08
7.1,0.0,02:29:41
7.1,0.0,02:30:14
7.1,0.0,02:30:47
7.1,0.0,02:31:20
7.1,0.0,02:31:52
7.1,0.0,02:32:25
7.1,0.0,02:32:58
7.1,0.0,02:33:31
7.05,-0.70422535,02:34:04
7.05,0.0,02:34:37
7.05,0.0,02:35:10
7.05,0.0,02:35:42
7.09,0.56737589,02:36:15
7.09,0.0,02:36:48
7.09,0.0,02:37:21
7.09,0.0,02:37:54
7.09,0.0,02:38:27
7.09,0.0,02:38:59
7.09,0.0,02:39:32
7.09,0.0,02:40:05
7.09,0.0,02:40:38
7.09,0.0,02:41:11
7.09,0.0,02:41:44
7.09,0.0,02:42:16
7.09,0.0,02:42:49
7.09,0.0,02:43:22
7.09,0.0,02:43:54
7.09,0.0,02:44:28
7.09,0.0,02:45:00
7.09,0.0,02:45:33
7.09,0.0,02:46:06
7.09,0.0,02:46:39
7.09,0.0,02:47:12
7.09,0.0,02:47:45
7.09,0.0,02:48:18
7.09,0.0,02:48:51
7.09,0.0,02:49:24
7.09,0.0,02:49:57
7.09,0.0,02:50:30
7.09,0.0,02:51:03
7.09,0.0,02:51:36
7.09,0.0,02:52:09
7.09,0.0,02:52:41
7.09,0.0,02:53:14
7.09,0.0,02:53:48
7.09,0.0,02:54:20
7.09,0.0,02:54:53
7.09,0.0,02:55:26
7.09,0.0,02:55:59
7.09,0.0,02:56:32
7.09,0.0,02:57:04
7.09,0.0,02:57:38
7.09,0.0,02:58:10
7.09,0.0,02:58:43
7.09,0.0,02:59:16
7.09,0.0,02:59:49
7.09,0.0,03:00:22
7.09,0.0,03:00:55
7.09,0.0,03:01:28
7.09,0.0,03:02:01
7.09,0.0,03:02:34
7.09,0.0,03:03:06
7.09,0.0,03:03:39
7.09,0.0,03:04:12
7.09,0.0,03:04:45
7.09,0.0,03:05:17
7.09,0.0,03:05:50
7.09,0.0,03:06:23
7.09,0.0,03:06:56
7.09,0.0,03:07:28
7.09,0.0,03:08:02
7.09,0.0,03:08:34
7.09,0.0,03:09:07
7.09,0.0,03:09:40
7.09,0.0,03:10:49
7.09,0.0,03:11:22
7.09,0.0,03:11:55
7.09,0.0,03:12:28
7.09,0.0,03:13:01
7.09,0.0,03:13:34
7.09,0.0,03:14:06
7.09,0.0,03:14:40
7.09,0.0,03:15:13
7.09,0.0,03:15:46
7.09,0.0,03:16:19
7.09,0.0,03:16:52
7.09,0.0,03:17:25
7.09,0.0,03:17:58
7.09,0.0,03:18:31
7.09,0.0,03:19:04
7.09,0.0,03:19:37
7.09,0.0,03:20:10
7.09,0.0,03:20:42
7.09,0.0,03:21:15
7.09,0.0,03:21:48
7.09,0.0,03:22:21
7.09,0.0,03:22:54
7.09,0.0,03:23:27
7.09,0.0,03:24:00
7.09,0.0,03:24:33
7.09,0.0,03:25:06
7.09,0.0,03:25:39
7.09,0.0,03:26:12
7.09,0.0,03:26:45
7.09,0.0,03:27:18
7.09,0.0,03:27:51
7.09,0.0,03:28:23
7.09,0.0,03:28:56
7.09,0.0,03:29:29
7.09,0.0,03:30:03
7.09,0.0,03:30:36
7.1,0.14104372,03:31:09
7.1,0.0,03:31:42
7.1,0.0,03:32:15
7.1,0.0,03:32:48
7.1,0.0,03:33:20
7.1,0.0,03:33:54
7.1,0.0,03:34:27
7.1,0.0,03:35:00
7.1,0.0,03:35:33
7.1,0.0,03:36:06
7.1,0.0,03:36:39
7.1,0.0,03:37:12
7.1,0.0,03:37:45
7.1,0.0,03:38:18
7.1,0.0,03:38:51
7.1,0.0,03:39:24
7.1,0.0,03:39:56
7.1,0.0,03:40:29
7.1,0.0,03:41:02
7.1,0.0,03:41:35
7.1,0.0,03:42:08
7.1,0.0,03:42:41
7.1,0.0,03:43:14
7.1,0.0,03:43:46
7.1,0.0,03:44:19
7.1,0.0,03:44:52
7.1,0.0,03:45:25
7.1,0.0,03:45:58
7.1,0.0,03:46:31
7.1,0.0,03:47:03
7.1,0.0,03:47:36
7.1,0.0,03:48:09
7.1,0.0,03:48:42
7.1,0.0,03:49:15
7.1,0.0,03:49:48
7.1,0.0,03:50:21
7.1,0.0,03:50:54
7.1,0.0,03:51:27
7.1,0.0,03:51:59
7.1,0.0,03:52:33
7.1,0.0,03:53:05
7.1,0.0,03:53:39
7.1,0.0,03:54:13
7.1,0.0,03:54:46
7.1,0.0,03:55:18
7.1,0.0,03:55:51
7.1,0.0,03:56:24
7.1,0.0,03:56:57
7.1,0.0,03:57:31
7.1,0.0,03:58:03
7.1,0.0,03:58:36
7.1,0.0,03:59:09
7.1,0.0,03:59:42
7.1,0.0,04:00:15
7.1,0.0,04:00:48
7.1,0.0,04:01:21
7.1,0.0,04:01:54
7.1,0.0,04:02:27
7.1,0.0,04:03:00
7.1,0.0,04:03:33
7.1,0.0,04:04:06
7.1,0.0,04:04:39
7.1,0.0,04:05:12
7.1,0.0,04:05:45
7.1,0.0,04:06:18
7.1,0.0,04:06:51
7.1,0.0,04:07:24
7.1,0.0,04:07:56
7.1,0.0,04:08:30
7.1,0.0,04:09:03
7.1,0.0,04:09:36
7.1,0.0,04:10:09
7.1,0.0,04:10:42
7.1,0.0,04:11:14
7.1,0.0,04:11:47
7.1,0.0,04:12:20
7.1,0.0,04:12:54
7.1,0.0,04:13:27
7.1,0.0,04:13:59
7.1,0.0,04:14:33
7.1,0.0,04:15:05
7.1,0.0,04:15:39
7.1,0.0,04:16:12
7.1,0.0,04:16:46
7.1,0.0,04:17:19
7.1,0.0,04:17:52
7.1,0.0,04:18:25
7.1,0.0,04:18:57
7.1,0.0,04:19:30
7.1,0.0,04:20:03
7.1,0.0,04:20:36
7.1,0.0,04:21:09
7.1,0.0,04:21:42
7.1,0.0,04:22:15
7.1,0.0,04:22:48
7.1,0.0,04:23:21
7.1,0.0,04:23:54
7.1,0.0,04:24:27
7.1,0.0,04:25:00
7.1,0.0,04:25:33
7.1,0.0,04:26:06
7.1,0.0,04:26:39
7.1,0.0,04:27:12
7.1,0.0,04:27:46
7.1,0.0,04:28:19
7.1,0.0,04:28:52
7.1,0.0,04:29:24
7.1,0.0,04:29:57
7.1,0.0,04:30:30
7.1,0.0,04:31:03
7.1,0.0,04:31:36
7.1,0.0,04:32:09
7.1,0.0,04:32:42
7.1,0.0,04:33:15
7.1,0.0,04:33:48
7.1,0.0,04:34:21
7.1,0.0,04:34:54
7.1,0.0,04:35:27
7.1,0.0,04:36:00
7.1,0.0,04:36:32
7.1,0.0,04:37:05
7.1,0.0,04:37:38
7.1,0.0,04:38:11
7.1,0.0,04:38:45
7.1,0.0,04:39:17
7.1,0.0,04:39:50
7.1,0.0,04:40:23
7.1,0.0,04:40:56
7.1,0.0,04:41:28
7.1,0.0,04:42:02
7.1,0.0,04:42:35
7.1,0.0,04:43:08
7.1,0.0,04:43:41
7.1,0.0,04:44:14
7.1,0.0,04:44:47
7.1,0.0,04:45:20
7.1,0.0,04:45:53
7.1,0.0,04:46:26
7.1,0.0,04:46:59
7.1,0.0,04:47:32
7.1,0.0,04:48:04
7.11,0.14084507,04:48:37
7.11,0.0,04:49:10
7.11,0.0,04:49:44
7.11,0.0,04:50:16
7.11,0.0,04:50:49
7.11,0.0,04:51:22
7.11,0.0,04:51:56
7.11,0.0,04:52:28
7.11,0.0,04:53:01
7.11,0.0,04:53:35
7.11,0.0,04:54:08
7.11,0.0,04:54:41
7.11,0.0,04:55:14
7.11,0.0,04:55:47
7.11,0.0,04:56:19
7.11,0.0,04:56:53
7.11,0.0,04:57:25
7.11,0.0,04:57:59
7.11,0.0,04:58:32
7.11,0.0,04:59:05
7.11,0.0,04:59:38
7.11,0.0,05:00:11
7.11,0.0,05:00:44
7.11,0.0,05:01:17
7.11,0.0,05:01:50
7.11,0.0,05:02:23
7.11,0.0,05:02:56
7.11,0.0,05:03:29
7.11,0.0,05:04:01
7.11,0.0,05:04:35
7.11,0.0,05:05:08
7.11,0.0,05:05:41
7.11,0.0,05:06:15
7.11,0.0,05:06:47
7.11,0.0,05:07:20
7.11,0.0,05:07:53
7.11,0.0,05:08:27
7.11,0.0,05:08:59
7.11,0.0,05:09:32
7.11,0.0,05:10:05
7.11,0.0,05:10:38
7.11,0.0,05:11:11
7.11,0.0,05:11:44
7.11,0.0,05:12:17
7.11,0.0,05:12:51
7.11,0.0,05:13:24
7.11,0.0,05:13:57
7.11,0.0,05:14:30
7.11,0.0,05:15:02
7.11,0.0,05:15:36
7.11,0.0,05:16:09
7.11,0.0,05:16:42
7.11,0.0,05:17:15
7.11,0.0,05:17:48
7.11,0.0,05:18:21
7.11,0.0,05:18:54
7.11,0.0,05:19:27
7.11,0.0,05:19:59
7.11,0.0,05:20:33
7.11,0.0,05:21:06
7.11,0.0,05:21:39
7.11,0.0,05:22:49
7.11,0.0,05:23:22
7.11,0.0,05:23:54
7.11,0.0,05:24:27
7.11,0.0,05:25:00
7.11,0.0,05:25:33
7.11,0.0,05:26:05
7.11,0.0,05:26:39
7.11,0.0,05:27:12
7.11,0.0,05:27:45
7.11,0.0,05:28:17
7.11,0.0,05:28:50
7.11,0.0,05:29:23
7.11,0.0,05:29:56
7.11,0.0,05:30:29
7.11,0.0,05:31:02
7.11,0.0,05:31:35
7.11,0.0,05:32:07
7.11,0.0,05:32:40
7.11,0.0,05:33:13
7.11,0.0,05:33:47
7.11,0.0,05:34:19
7.11,0.0,05:34:53
7.11,0.0,05:35:25
7.11,0.0,05:35:58
7.11,0.0,05:36:31
7.11,0.0,05:37:04
7.11,0.0,05:37:36
7.11,0.0,05:38:10
7.11,0.0,05:38:43
7.11,0.0,05:39:16
7.11,0.0,05:39:48
7.11,0.0,05:40:21
7.11,0.0,05:40:54
7.11,0.0,05:41:27
7.11,0.0,05:42:00
7.11,0.0,05:42:33
7.11,0.0,05:43:06
7.11,0.0,05:43:39
7.11,0.0,05:44:12
7.11,0.0,05:44:46
7.11,0.0,05:45:19
7.11,0.0,05:45:52
7.11,0.0,05:46:25
7.11,0.0,05:46:57
7.11,0.0,05:47:30
7.11,0.0,05:48:03
7.11,0.0,05:48:36
7.11,0.0,05:49:09
7.11,0.0,05:49:43
7.11,0.0,05:50:15
7.11,0.0,05:50:48
7.11,0.0,05:51:21
7.11,0.0,05:51:54
7.11,0.0,05:52:26
7.11,0.0,05:53:00
7.11,0.0,05:53:33
7.11,0.0,05:54:06
7.11,0.0,05:54:39
7.11,0.0,05:55:12
7.11,0.0,05:55:44
7.11,0.0,05:56:17
7.11,0.0,05:56:51
7.11,0.0,05:57:23
7.11,0.0,05:57:57
7.11,0.0,05:58:29
7.11,0.0,05:59:02
