btc_mxn,Porcentage,Time
156217.07,0.0,08:15:40
156217.07,0.0,08:16:13
154419.8,-1.15049527,08:16:47
154400.0,-0.01282219,08:17:20
154158.2,-0.15660622,08:17:53
156203.01,1.32643609,08:18:27
156203.01,0.0,08:19:00
156197.07,-0.00380274,08:19:34
156200.08,0.00192705,08:20:08
154400.78,-1.15192002,08:20:41
154400.78,0.0,08:21:15
154400.78,0.0,08:21:48
156146.1,1.13038289,08:22:22
154412.6,-1.11017822,08:22:55
154412.6,0.0,08:23:29
154412.6,0.0,08:24:02
155943.6,0.9914994,08:24:36
155943.6,0.0,08:25:09
155943.6,0.0,08:25:43
155943.6,0.0,08:26:16
155943.6,0.0,08:26:50
155943.6,0.0,08:27:24
154500.26,-0.92555257,08:27:57
154500.26,0.0,08:28:31
154500.72,0.00029773,08:29:04
154500.86,9.061e-05,08:29:38
154500.86,0.0,08:30:11
154500.86,0.0,08:30:45
154500.98,7.767e-05,08:31:18
154500.98,0.0,08:31:52
154500.98,0.0,08:32:26
154500.98,0.0,08:32:59
154801.0,0.19418647,08:33:33
154797.0,-0.00258396,08:34:06
154801.0,0.00258403,08:34:39
154505.01,-0.19120678,08:35:13
154801.0,0.19157308,08:35:46
154801.0,0.0,08:36:20
154680.01,-0.07815841,08:36:53
154680.01,0.0,08:37:27
154680.01,0.0,08:38:01
154698.0,0.01163046,08:38:34
154698.0,0.0,08:39:08
154750.0,0.03361388,08:39:41
154750.0,0.0,08:40:15
154750.0,0.0,08:40:48
154502.0,-0.16025848,08:41:22
154801.0,0.193525,08:41:55
154503.0,-0.19250522,08:42:29
154800.0,0.19222928,08:43:02
154600.0,-0.12919897,08:43:36
154800.0,0.12936611,08:44:09
154800.01,6.46e-06,08:44:43
154801.0,0.00063953,08:45:16
154650.0,-0.09754459,08:45:50
154650.0,0.0,08:46:23
154650.0,0.0,08:46:57
154650.0,0.0,08:47:30
154797.0,0.09505335,08:48:04
154650.0,-0.09496308,08:48:37
154650.0,0.0,08:49:11
154650.0,0.0,08:49:44
154700.0,0.03233107,08:50:18
154650.0,-0.03232062,08:50:51
154700.0,0.03233107,08:51:25
154600.0,-0.06464124,08:51:58
154700.0,0.06468305,08:52:32
154700.0,0.0,08:53:05
154700.0,0.0,08:53:39
154700.0,0.0,08:54:12
154700.0,0.0,08:54:46
154700.0,0.0,08:55:23
154351.0,-0.22559793,08:55:56
154000.01,-0.2273973,08:56:30
154000.01,0.0,08:57:04
154000.01,0.0,08:57:37
154000.12,7.143e-05,08:58:10
154000.12,0.0,08:58:44
154691.24,0.44877887,08:59:18
154800.84,0.07085081,08:59:52
154801.0,0.00010336,09:00:25
154001.12,-0.51671501,09:00:59
154800.0,0.51874947,09:01:32
154800.0,0.0,09:02:06
154800.0,0.0,09:02:39
154800.0,0.0,09:03:13
154800.0,0.0,09:03:46
154800.0,0.0,09:04:20
154795.0,-0.00322997,09:04:53
154505.0,-0.18734455,09:05:27
154505.0,0.0,09:06:00
154505.0,0.0,09:06:34
154400.0,-0.06795897,09:07:07
154505.0,0.06800518,09:07:41
154005.72,-0.32314812,09:08:14
154504.0,0.32354642,09:08:48
154505.0,0.00064723,09:09:22
154505.0,0.0,09:09:55
154005.74,-0.32313517,09:10:28
154505.0,0.32418272,09:11:02
154505.0,0.0,09:11:35
154005.77,-0.32311576,09:12:09
154500.0,0.32091655,09:12:42
154505.0,0.00323625,09:13:15
154505.0,0.0,09:13:49
154505.0,0.0,09:14:22
154005.81,-0.32308987,09:14:56
154505.0,0.32413712,09:15:29
154006.0,-0.32296689,09:16:02
154006.0,0.0,09:16:36
154006.0,0.0,09:17:09
154006.0,0.0,09:17:43
154006.0,0.0,09:18:17
154505.0,0.32401335,09:18:50
154505.0,0.0,09:19:23
154505.0,0.0,09:19:57
154505.0,0.0,09:20:30
154505.0,0.0,09:21:04
154505.0,0.0,09:21:38
154500.0,-0.00323614,09:22:12
154500.0,0.0,09:22:45
154504.0,0.002589,09:23:19
154500.99,-0.00194817,09:23:52
154000.04,-0.3242374,09:24:26
154000.04,0.0,09:24:59
154000.04,0.0,09:25:33
154502.07,0.32599342,09:26:06
154496.05,-0.00389639,09:26:40
154000.04,-0.32105028,09:27:14
154495.68,0.32184407,09:27:47
154000.04,-0.32081156,09:28:21
154505.0,0.32789602,09:28:54
154000.04,-0.32682437,09:29:28
154000.04,0.0,09:30:01
154101.7,0.06601297,09:30:34
154101.7,0.0,09:31:08
154505.0,0.26171029,09:31:41
154505.0,0.0,09:32:15
154101.7,-0.26102715,09:32:48
154101.7,0.0,09:33:22
154797.3,0.45139022,09:33:55
154104.0,-0.44787603,09:34:45
154800.0,0.45164305,09:35:19
154800.0,0.0,09:35:53
154800.0,0.0,09:36:26
155582.09,0.5052261,09:37:00
155482.16,-0.06422976,09:37:33
155473.21,-0.00575629,09:38:07
155282.16,-0.12288291,09:38:41
155282.16,0.0,09:39:14
155282.16,0.0,09:39:48
155282.16,0.0,09:40:22
154050.0,-0.79349746,09:40:56
154991.1,0.61090555,09:41:29
154991.07,-1.936e-05,09:42:03
154050.05,-0.60714466,09:42:36
154882.17,0.54016211,09:43:10
154000.09,-0.56951681,09:43:43
154000.08,-6.49e-06,09:44:17
154000.03,-3.247e-05,09:44:51
154000.03,0.0,09:45:24
154000.03,0.0,09:45:58
154000.03,0.0,09:46:31
154000.03,0.0,09:47:05
154000.0,-1.948e-05,09:47:38
154000.0,0.0,09:48:12
154000.0,0.0,09:48:45
153000.0,-0.64935065,09:49:19
152677.0,-0.21111111,09:49:53
152677.0,0.0,09:50:26
152677.0,0.0,09:51:00
152677.0,0.0,09:51:34
152714.11,0.02430622,09:52:07
154050.06,0.87480456,09:52:41
154050.06,0.0,09:53:14
154050.06,0.0,09:53:48
154000.0,-0.03249593,09:54:21
152722.0,-0.82987013,09:54:55
152722.0,0.0,09:55:28
154050.06,0.86959312,09:56:01
154050.06,0.0,09:56:35
154050.06,0.0,09:57:08
152743.6,-0.84807497,09:57:42
154050.06,0.8553288,09:58:15
154050.06,0.0,09:58:49
154050.06,0.0,09:59:23
154500.0,0.29207389,09:59:56
155399.9,0.58245955,10:00:29
152821.31,-1.65932539,10:01:03
155349.25,1.6541803,10:01:37
155005.0,-0.22159747,10:02:10
152906.33,-1.35393697,10:02:44
155347.08,1.59623869,10:03:18
155221.0,-0.0811602,10:03:51
155221.0,0.0,10:04:25
155221.0,0.0,10:04:59
155221.0,0.0,10:05:32
153141.63,-1.33961899,10:06:06
153141.63,0.0,10:06:39
154000.0,0.56050729,10:07:13
153896.0,-0.06753247,10:07:46
153147.25,-0.48652986,10:08:20
154000.0,0.55681705,10:08:53
154000.0,0.0,10:09:27
154000.0,0.0,10:10:00
153167.97,-0.54027922,10:10:34
153171.6,0.00236995,10:11:08
153171.65,3.264e-05,10:11:41
153170.57,-0.00070509,10:12:15
153170.57,0.0,10:12:48
153170.57,0.0,10:13:22
153170.57,0.0,10:13:56
154000.0,0.54150742,10:14:29
154000.0,0.0,10:15:03
154000.0,0.0,10:15:36
154000.0,0.0,10:16:10
154207.23,0.13456494,10:16:44
154207.23,0.0,10:17:17
154207.23,0.0,10:17:51
153097.99,-0.71931776,10:18:24
153097.99,0.0,10:18:58
154511.95,0.92356536,10:19:32
154097.01,-0.26854881,10:20:05
153500.0,-0.38742478,10:20:39
153500.0,0.0,10:21:12
152905.0,-0.38762215,10:21:46
152844.06,-0.03985481,10:22:19
152844.0,-3.926e-05,10:22:53
154141.1,0.84864306,10:23:26
152740.06,-0.90893344,10:24:00
154064.06,0.86683219,10:24:34
152740.11,-0.85935032,10:25:07
152740.11,0.0,10:25:41
153825.36,0.71052064,10:26:14
153774.85,-0.03283594,10:26:48
152741.06,-0.67227508,10:27:22
153640.9,0.58912777,10:27:55
153622.99,-0.01165705,10:28:29
152741.11,-0.5740547,10:29:03
152741.11,0.0,10:29:36
152741.05,-3.928e-05,10:30:10
153482.89,0.48568476,10:30:43
153973.23,0.31947535,10:31:17
153964.39,-0.00574126,10:31:51
153955.8,-0.00557921,10:32:24
152740.0,-0.78970718,10:32:58
152740.0,0.0,10:33:31
153955.69,0.79592117,10:34:05
153955.69,0.0,10:34:39
153955.69,0.0,10:35:12
152741.0,-0.78898675,10:35:46
153200.0,0.3005087,10:36:19
153902.3,0.45842037,10:36:53
153902.3,0.0,10:37:27
152740.0,-0.75521938,10:38:00
152740.0,0.0,10:38:34
152740.01,6.55e-06,10:39:07
153736.99,0.65273009,10:39:41
152740.01,-0.64849715,10:40:15
152740.01,0.0,10:40:48
152740.0,-6.55e-06,10:41:22
153725.0,0.64488674,10:41:55
152740.0,-0.64075459,10:42:29
153725.0,0.64488674,10:43:03
153497.03,-0.14829728,10:43:36
153740.0,0.15828971,10:44:10
153740.0,0.0,10:44:44
152800.0,-0.61142188,10:45:17
152740.0,-0.03926702,10:45:51
153400.0,0.43210685,10:46:24
152740.06,-0.4302086,10:46:58
152740.06,0.0,10:47:31
152740.06,0.0,10:48:05
153000.0,0.17018456,10:48:38
153400.0,0.26143791,10:49:12
152740.06,-0.4302086,10:49:45
152740.06,0.0,10:50:19
153200.0,0.30112598,10:50:52
152555.66,-0.42058747,10:51:26
153399.96,0.55343735,10:51:59
152555.55,-0.55046299,10:52:33
152555.55,0.0,10:53:07
152555.55,0.0,10:53:41
153399.95,0.5535033,10:54:15
153399.95,0.0,10:54:48
153397.02,-0.00191004,10:55:22
153399.99,0.00193615,10:55:56
153399.99,0.0,10:56:29
153297.07,-0.06709257,10:57:03
152325.0,-0.63410866,10:57:37
152250.0,-0.04923683,10:58:10
152100.25,-0.09835796,10:58:44
153399.75,0.85437072,10:59:17
153399.75,0.0,10:59:51
153399.96,0.0001369,11:00:25
153399.96,0.0,11:00:58
153399.91,-3.259e-05,11:01:31
153380.0,-0.01297915,11:02:05
153000.0,-0.24775068,11:02:38
153000.0,0.0,11:03:12
153399.99,0.26143137,11:03:45
153399.99,0.0,11:04:19
153399.99,0.0,11:04:53
153000.0,-0.26074969,11:05:26
153000.0,0.0,11:05:59
153000.0,0.0,11:06:33
153000.0,0.0,11:07:07
153399.98,0.26142484,11:07:40
153399.98,0.0,11:08:14
153000.01,-0.26073667,11:08:48
153399.98,0.26141828,11:09:22
153399.97,-6.52e-06,11:09:58
153399.97,0.0,11:10:32
153399.97,0.0,11:11:05
153050.01,-0.22813564,11:11:39
153050.01,0.0,11:12:12
153399.98,0.22866382,11:12:46
153399.98,0.0,11:13:19
153050.01,-0.22814214,11:13:52
153399.98,0.22866382,11:14:26
153050.0,-0.22814866,11:15:00
153399.98,0.22867037,11:15:34
153399.97,-6.52e-06,11:16:07
153000.01,-0.26073017,11:16:41
154000.0,0.65358819,11:17:14
154000.0,0.0,11:17:48
153121.35,-0.57055195,11:18:22
153121.35,0.0,11:18:55
153121.35,0.0,11:19:28
153150.01,0.01871718,11:20:02
153943.46,0.51808681,11:20:35
153943.46,0.0,11:21:08
154000.0,0.03672777,11:21:42
153872.0,-0.08311688,11:22:15
153991.1,0.077402,11:22:49
153191.5,-0.51925079,11:23:22
153191.5,0.0,11:23:56
153790.1,0.39075275,11:24:29
154000.0,0.13648473,11:25:03
153991.1,-0.00577922,11:25:36
153200.76,-0.51323745,11:26:10
153991.1,0.51588517,11:26:43
154000.0,0.00577955,11:27:16
153201.38,-0.51858442,11:27:49
154000.0,0.52128773,11:28:22
154000.0,0.0,11:28:56
153205.0,-0.51623377,11:29:29
153202.35,-0.00172971,11:30:02
153304.14,0.06644154,11:30:36
153450.0,0.0951442,11:31:09
153995.4,0.35542522,11:31:42
153995.4,0.0,11:32:16
154000.0,0.0029871,11:32:49
153997.4,-0.00168831,11:33:23
154000.0,0.00168834,11:33:56
153501.01,-0.32401948,11:34:30
153501.01,0.0,11:35:03
153501.01,0.0,11:35:37
153501.01,0.0,11:36:10
154976.55,0.96125752,11:36:42
154976.55,0.0,11:37:16
154601.01,-0.24232053,11:37:50
154532.56,-0.04427526,11:38:22
154520.65,-0.00770711,11:38:56
154859.64,0.21938168,11:39:29
154341.1,-0.33484515,11:40:03
154000.0,-0.221004,11:40:36
154000.0,0.0,11:41:09
154350.0,0.22727273,11:41:43
154350.0,0.0,11:42:16
154341.1,-0.00576612,11:42:49
154000.0,-0.221004,11:43:23
153700.0,-0.19480519,11:43:56
153991.0,0.18932986,11:44:30
153436.19,-0.36028729,11:45:03
153444.01,0.00509658,11:45:37
153488.01,0.02867495,11:46:10
154950.0,0.95251088,11:46:44
154990.98,0.02644724,11:47:16
154851.09,-0.09025687,11:47:50
154991.06,0.09039006,11:48:24
154991.1,2.581e-05,11:48:57
153761.0,-0.79365847,11:49:31
153776.29,0.009944,11:50:04
154942.1,0.75812077,11:50:38
154832.09,-0.07100072,11:51:11
154797.59,-0.0222822,11:51:44
154635.11,-0.10496287,11:52:18
154635.11,0.0,11:52:51
153753.84,-0.56990292,11:53:25
153762.87,0.00587302,11:53:59
153780.45,0.01143319,11:54:32
154581.1,0.52064485,11:55:05
154581.1,0.0,11:55:38
154600.0,0.01222659,11:56:13
154600.0,0.0,11:56:47
154600.0,0.0,11:57:20
153867.28,-0.47394567,11:57:53
154559.0,0.44955627,11:58:26
153893.33,-0.4306899,11:58:59
153893.35,1.3e-05,11:59:33
154596.99,0.45722573,12:00:06
154600.0,0.001947,12:00:39
155374.99,0.50128719,12:01:12
155374.99,0.0,12:01:46
155374.99,0.0,12:02:19
154000.79,-0.88444093,12:02:52
154000.11,-0.00044156,12:03:26
154000.05,-3.896e-05,12:04:00
154000.05,0.0,12:04:33
154853.2,0.55399333,12:05:06
154879.96,0.01728088,12:05:40
154868.05,-0.00768983,12:06:13
154000.0,-0.56050941,12:06:46
154000.05,3.247e-05,12:07:20
154700.0,0.45451284,12:07:52
154768.06,0.04399483,12:08:27
154750.2,-0.01153985,12:09:01
154000.0,-0.48478128,12:09:34
154003.01,0.00195455,12:10:08
154679.99,0.43958881,12:10:41
154653.19,-0.01732609,12:11:14
154005.0,-0.41912488,12:11:48
154605.32,0.38980553,12:12:21
154596.33,-0.00581481,12:12:55
154007.93,-0.38060412,12:13:28
154007.93,0.0,12:14:02
154005.0,-0.0019025,12:14:36
154495.04,0.31819746,12:15:09
154435.14,-0.03877147,12:15:42
154696.14,0.16900299,12:16:16
154005.0,-0.44677262,12:16:49
154005.0,0.0,12:17:23
154374.87,0.24016753,12:17:56
154369.25,-0.00364049,12:18:29
154059.0,-0.20097915,12:19:02
153450.01,-0.39529661,12:19:35
154428.36,0.6375692,12:20:09
154428.36,0.0,12:20:42
154999.6,0.36990615,12:21:16
154309.63,-0.44514308,12:21:50
154991.75,0.44204629,12:22:23
154003.01,-0.63793073,12:22:56
154003.01,0.0,12:23:29
154003.01,0.0,12:24:02
154033.02,0.01948663,12:24:36
154939.99,0.58881531,12:25:09
154939.99,0.0,12:25:42
154932.14,-0.00506648,12:26:16
154932.14,0.0,12:26:49
154806.07,-0.08137111,12:27:23
154300.5,-0.3265828,12:27:56
154798.26,0.32259131,12:28:30
154798.26,0.0,12:29:03
154500.0,-0.19267658,12:29:37
154798.28,0.19306149,12:30:10
154310.58,-0.31505518,12:30:44
154806.07,0.32109918,12:31:17
154806.07,0.0,12:31:50
154806.08,6.46e-06,12:32:23
154900.0,0.06066945,12:32:57
154900.0,0.0,12:33:30
155499.97,0.38732731,12:34:04
154600.0,-0.57875895,12:34:37
155500.0,0.58214748,12:35:11
155500.0,0.0,12:35:44
155498.0,-0.00128617,12:36:17
154705.75,-0.50949208,12:36:51
155872.54,0.7541995,12:37:24
155300.0,-0.36731293,12:37:57
155845.19,0.35105602,12:38:31
155853.27,0.00518463,12:39:04
155699.28,-0.09880447,12:39:38
155699.27,-6.42e-06,12:40:11
155041.54,-0.42243615,12:40:44
155699.28,0.42423469,12:41:18
155100.01,-0.38488938,12:41:52
155109.1,0.00586073,12:42:25
155118.14,0.00582816,12:42:59
155138.32,0.01300944,12:43:32
155303.01,0.10615688,12:44:06
155993.2,0.44441508,12:44:39
155327.13,-0.42698656,12:45:13
156000.0,0.43319541,12:45:47
156000.0,0.0,12:46:20
156000.0,0.0,12:46:53
156000.0,0.0,12:47:27
156000.0,0.0,12:48:00
156000.0,0.0,12:48:34
156000.0,0.0,12:49:07
156000.0,0.0,12:49:41
156000.0,0.0,12:50:14
155750.0,-0.16025641,12:50:48
156234.11,0.31082504,12:51:21
155750.0,-0.30986191,12:51:54
155750.0,0.0,12:52:28
155750.0,0.0,12:53:01
155750.0,0.0,12:53:35
155800.0,0.03210273,12:54:08
156144.15,0.22089217,12:54:42
156141.14,-0.00192771,12:55:15
156141.14,0.0,12:55:49
156141.14,0.0,12:56:22
156141.14,0.0,12:56:56
155800.0,-0.21848182,12:57:30
155800.0,0.0,12:58:03
155400.0,-0.25673941,12:58:36
155003.01,-0.25546332,12:59:09
155899.99,0.57868554,12:59:43
155899.99,0.0,13:00:17
155893.19,-0.00436177,13:00:50
155039.6,-0.54754797,13:01:24
155039.74,9.03e-05,13:01:57
155039.74,0.0,13:02:30
155690.98,0.42004714,13:03:03
155000.13,-0.44373155,13:03:37
155000.01,-7.742e-05,13:04:10
155000.0,-6.45e-06,13:04:44
155989.99,0.63870323,13:05:18
154600.08,-0.89102512,13:05:51
155823.66,0.79144849,13:06:24
155808.73,-0.00958134,13:06:57
155822.66,0.00894045,13:07:30
155822.66,0.0,13:08:04
155822.66,0.0,13:08:37
155822.66,0.0,13:09:10
155300.0,-0.33541977,13:09:43
155396.07,0.06186091,13:10:16
155380.0,-0.01034132,13:10:50
155000.0,-0.24456172,13:11:23
155183.39,0.11831613,13:11:56
155183.39,0.0,13:12:28
155183.39,0.0,13:13:02
155000.65,-0.11775745,13:13:36
155000.65,0.0,13:14:09
155150.0,0.09635443,13:14:43
155149.99,-6.45e-06,13:15:16
155000.0,-0.09667419,13:15:50
155000.0,0.0,13:16:22
155396.96,0.25610323,13:16:55
155299.99,-0.06240148,13:17:29
155299.99,0.0,13:18:02
155157.16,-0.09197039,13:18:36
155400.0,0.15651227,13:19:09
154500.16,-0.57904762,13:19:42
154512.44,0.00794821,13:20:15
154527.56,0.00978562,13:20:49
154528.0,0.00028474,13:21:22
155393.52,0.56010561,13:21:55
155393.52,0.0,13:22:28
154800.0,-0.38194643,13:23:02
154800.0,0.0,13:23:41
154521.1,-0.18016796,13:24:15
154526.76,0.00366293,13:24:48
154526.76,0.0,13:25:21
155376.87,0.55013772,13:25:54
155376.92,3.218e-05,13:26:28
154572.36,-0.51781178,13:27:01
154581.32,0.00579664,13:27:35
155379.89,0.51660188,13:28:09
155379.85,-2.574e-05,13:28:42
154621.06,-0.48834517,13:29:15
154627.16,0.00394513,13:29:49
154645.28,0.01171851,13:30:22
154645.52,0.00015519,13:30:55
154645.6,5.173e-05,13:31:28
155393.53,0.48364131,13:32:02
155390.6,-0.00188554,13:32:35
155390.6,0.0,13:33:08
155390.6,0.0,13:33:41
154745.68,-0.41503154,13:34:15
155390.54,0.41672246,13:34:49
155396.51,0.00384193,13:35:22
154589.66,-0.51922015,13:35:55
154589.73,4.528e-05,13:36:29
154589.73,0.0,13:37:02
154589.73,0.0,13:37:36
155396.51,0.5218846,13:38:09
155396.51,0.0,13:38:43
154500.01,-0.57691128,13:39:17
154500.0,-6.47e-06,13:39:50
154986.39,0.31481553,13:40:23
154900.0,-0.05574038,13:40:57
154500.0,-0.25823112,13:41:30
154500.0,0.0,13:42:02
154896.99,0.25695146,13:42:36
154890.19,-0.00439001,13:43:09
154824.61,-0.04233967,13:43:43
154098.21,-0.46917606,13:44:16
154098.23,1.298e-05,13:44:50
154733.29,0.41211375,13:45:24
155330.82,0.38616771,13:45:57
154098.56,-0.79331327,13:46:30
154098.81,0.00016223,13:47:03
154099.13,0.00020766,13:47:37
154099.25,7.787e-05,13:48:10
154100.0,0.0004867,13:48:43
154852.73,0.48846853,13:49:17
154099.9,-0.48615869,13:49:50
154100.08,0.00011681,13:50:24
155227.36,0.7315246,13:50:57
154985.03,-0.15611294,13:51:30
154974.97,-0.00649095,13:52:03
154974.97,0.0,13:52:36
154974.97,0.0,13:53:10
154159.38,-0.52627208,13:53:43
154159.44,3.892e-05,13:54:17
154954.93,0.5160177,13:54:50
154159.97,-0.51302659,13:55:24
154954.93,0.51567213,13:55:58
155230.4,0.17777427,13:56:32
154949.13,-0.18119518,13:57:06
154942.31,-0.00440144,13:57:40
154942.31,0.0,13:58:14
154893.2,-0.03169567,13:58:47
154893.2,0.0,13:59:20
154893.2,0.0,13:59:55
154900.0,0.00439012,14:00:28
154201.39,-0.4510071,14:01:02
154955.93,0.48932114,14:01:37
154955.93,0.0,14:02:11
154259.99,-0.44912124,14:02:45
155000.0,0.47971609,14:03:18
155000.0,0.0,14:03:52
156234.16,0.79623226,14:04:25
156234.07,-5.761e-05,14:04:59
156234.07,0.0,14:05:32
154806.12,-0.91398118,14:06:06
154806.12,0.0,14:06:39
155012.25,0.13315365,14:07:13
156249.96,0.79845948,14:07:47
156249.96,0.0,14:08:20
156249.96,0.0,14:08:54
156249.96,0.0,14:09:28
156244.97,-0.0031936,14:10:02
156245.0,1.92e-05,14:10:35
155419.12,-0.52858011,14:11:09
155419.12,0.0,14:11:42
156650.3,0.79216766,14:12:17
156635.63,-0.00936481,14:12:51
156635.63,0.0,14:13:24
156622.18,-0.00858681,14:13:57
156000.14,-0.39715958,14:14:31
156000.14,0.0,14:15:05
156000.14,0.0,14:15:38
156000.14,0.0,14:16:12
156000.28,8.974e-05,14:16:45
156000.28,0.0,14:17:18
156000.28,0.0,14:17:51
156600.0,0.38443521,14:18:25
156570.73,-0.01869093,14:18:59
156534.58,-0.02308861,14:19:33
156001.74,-0.34039763,14:20:06
156001.74,0.0,14:20:40
156001.74,0.0,14:21:13
156479.92,0.30652222,14:21:47
156459.42,-0.01310072,14:22:20
156459.42,0.0,14:22:53
155504.01,-0.61064396,14:23:26
155530.0,0.0167134,14:24:00
155558.02,0.01801582,14:24:33
155572.55,0.00934057,14:25:05
156560.03,0.63473923,14:25:39
155609.28,-0.60727505,14:26:12
156519.05,0.58465022,14:26:45
156519.01,-2.556e-05,14:27:19
155639.92,-0.56165063,14:27:52
156478.05,0.5385058,14:28:25
156650.0,0.10988762,14:28:58
156622.66,-0.01745292,14:29:31
156622.63,-1.915e-05,14:30:05
156622.63,0.0,14:30:38
155679.55,-0.60213521,14:31:12
155694.7,0.00973153,14:31:45
155694.7,0.0,14:32:19
155723.82,0.01870327,14:32:52
156649.96,0.59473239,14:33:26
156649.96,0.0,14:33:58
155756.26,-0.57050765,14:34:32
155756.26,0.0,14:35:05
156591.27,0.53610044,14:35:39
156591.27,0.0,14:36:12
156502.88,-0.05644631,14:36:46
156091.1,-0.26311337,14:37:19
156091.1,0.0,14:37:52
156091.08,-1.281e-05,14:38:25
155771.57,-0.20469459,14:38:59
155771.57,0.0,14:39:33
155771.57,0.0,14:40:07
156047.47,0.17711833,14:40:41
156046.47,-0.00064083,14:41:14
155530.11,-0.33090143,14:41:48
155530.12,6.43e-06,14:42:21
155530.12,0.0,14:42:55
155530.12,0.0,14:43:28
155530.12,0.0,14:44:01
155530.12,0.0,14:44:35
155530.12,0.0,14:45:08
155530.12,0.0,14:45:42
155530.12,0.0,14:46:16
155760.67,0.14823495,14:46:49
155769.57,0.00571389,14:47:23
155769.57,0.0,14:47:57
155769.57,0.0,14:48:30
155530.12,-0.15372065,14:49:04
155769.57,0.15395732,14:49:38
155530.12,-0.15372065,14:50:11
155530.12,0.0,14:50:44
156650.0,0.72004059,14:51:18
156650.0,0.0,14:51:51
156650.0,0.0,14:52:24
156647.79,-0.00141079,14:52:58
156445.28,-0.12927728,14:53:32
156445.28,0.0,14:54:05
155546.66,-0.57439892,14:54:38
156000.0,0.29144952,14:55:11
156275.47,0.17658333,14:55:45
156275.47,0.0,14:56:18
155891.1,-0.24595671,14:56:51
155891.1,0.0,14:57:24
155891.1,0.0,14:57:58
155352.61,-0.34542703,14:58:31
155356.39,0.00243317,14:59:04
155350.0,-0.00411312,14:59:38
155360.85,0.00698423,15:00:11
155366.8,0.00382979,15:00:44
156373.28,0.64780893,15:01:18
156382.17,0.00568511,15:01:52
155386.21,-0.63687567,15:02:25
155386.21,0.0,15:02:58
156319.69,0.60074829,15:03:32
156310.79,-0.00569346,15:04:05
156310.79,0.0,15:04:38
156310.79,0.0,15:05:11
155505.85,-0.51496125,15:05:45
155514.65,0.00565895,15:06:18
155514.65,0.0,15:06:52
155514.65,0.0,15:07:26
155518.25,0.00231489,15:07:59
155518.25,0.0,15:08:33
156583.91,0.68523148,15:09:06
156000.0,-0.37290549,15:09:39
156564.34,0.36175641,15:10:12
156592.1,0.01773073,15:10:46
156499.96,-0.05884077,15:11:19
156499.96,0.0,15:11:52
156491.07,-0.00568051,15:12:26
156000.0,-0.31380065,15:12:59
155937.08,-0.04033333,15:13:33
156482.13,0.349532,15:14:06
156482.13,0.0,15:14:39
155958.26,-0.33477944,15:15:13
155958.38,7.694e-05,15:15:46
156592.1,0.40633918,15:16:20
155702.61,-0.56802993,15:16:53
155937.12,0.15061405,15:17:26
156005.94,0.04413317,15:17:59
156650.42,0.41311248,15:18:32
155763.0,-0.56649704,15:19:06
156615.11,0.54705546,15:19:39
156602.34,-0.00815375,15:20:12
155821.44,-0.49865155,15:20:46
156650.38,0.53198071,15:21:20
156650.42,2.553e-05,15:21:53
156800.0,0.0954865,15:22:27
156800.0,0.0,15:23:00
156854.49,0.03475128,15:23:33
156950.0,0.06089083,15:24:07
156950.0,0.0,15:24:40
157000.0,0.03185728,15:25:13
156982.37,-0.0112293,15:25:47
155700.0,-0.81688791,15:26:20
155700.0,0.0,15:26:53
155705.87,0.00377007,15:27:27
155712.02,0.00394975,15:28:00
155700.0,-0.00771938,15:28:34
155506.0,-0.12459859,15:29:07
156441.2,0.60139159,15:29:41
155506.0,-0.59779649,15:30:14
156000.0,0.31767263,15:30:48
155500.0,-0.32051282,15:31:21
155000.12,-0.32146624,15:31:55
155100.0,0.06443866,15:32:28
155100.0,0.0,15:33:01
155000.0,-0.06447453,15:33:35
155291.2,0.18787097,15:34:08
154500.0,-0.50949442,15:34:42
154500.0,0.0,15:35:15
154099.99,-0.25890615,15:35:49
154098.24,-0.00113563,15:36:22
154101.13,0.00187543,15:36:56
