ltc_mxn,Porcentage,Time
2050.0,0.0,08:31:52
2050.0,0.0,08:32:26
2050.0,0.0,08:32:59
2050.0,0.0,08:33:33
2032.33,-0.86195122,08:34:06
2032.33,0.0,08:34:39
2032.33,0.0,08:35:13
2032.33,0.0,08:35:46
2032.33,0.0,08:36:20
2050.0,0.86944541,08:36:53
2050.0,0.0,08:37:27
2050.0,0.0,08:38:01
2050.0,0.0,08:38:34
2050.0,0.0,08:39:08
2050.0,0.0,08:39:41
2050.0,0.0,08:40:15
2050.0,0.0,08:40:48
2050.0,0.0,08:41:22
2050.0,0.0,08:41:55
2050.0,0.0,08:42:29
2050.0,0.0,08:43:02
2050.0,0.0,08:43:36
2050.0,0.0,08:44:09
2050.0,0.0,08:44:43
2050.0,0.0,08:45:16
2050.0,0.0,08:45:50
2050.0,0.0,08:46:23
2050.0,0.0,08:46:57
2030.3,-0.96097561,08:47:30
2030.3,0.0,08:48:04
2030.3,0.0,08:48:37
2030.3,0.0,08:49:11
2030.3,0.0,08:49:44
2030.2,-0.00492538,08:50:18
2030.2,0.0,08:50:51
2030.2,0.0,08:51:25
2030.2,0.0,08:51:58
2030.2,0.0,08:52:32
2030.2,0.0,08:53:05
2030.2,0.0,08:53:39
2030.2,0.0,08:54:12
2030.2,0.0,08:54:46
2021.76,-0.41572259,08:55:23
2021.76,0.0,08:55:56
2021.76,0.0,08:56:30
2021.76,0.0,08:57:04
2021.76,0.0,08:57:37
2021.76,0.0,08:58:10
2021.76,0.0,08:58:44
2021.76,0.0,08:59:18
2021.76,0.0,08:59:52
2021.76,0.0,09:00:25
2021.76,0.0,09:00:59
2021.76,0.0,09:01:32
2021.76,0.0,09:02:06
2021.76,0.0,09:02:39
2021.76,0.0,09:03:13
2021.76,0.0,09:03:46
2021.76,0.0,09:04:20
2021.76,0.0,09:04:53
2076.85,2.72485359,09:05:27
2076.85,0.0,09:06:00
2076.85,0.0,09:06:34
2076.85,0.0,09:07:07
2075.32,-0.07366926,09:07:41
2075.32,0.0,09:08:14
2040.05,-1.69949695,09:08:48
2040.05,0.0,09:09:22
2040.05,0.0,09:09:55
2040.05,0.0,09:10:28
2040.05,0.0,09:11:02
2068.18,1.37888777,09:11:35
2068.18,0.0,09:12:09
2068.18,0.0,09:12:42
2068.18,0.0,09:13:15
2068.18,0.0,09:13:49
2068.18,0.0,09:14:22
2065.71,-0.11942868,09:14:56
2065.71,0.0,09:15:29
2065.71,0.0,09:16:02
2065.71,0.0,09:16:36
2065.71,0.0,09:17:09
2065.71,0.0,09:17:43
2065.71,0.0,09:18:17
2065.71,0.0,09:18:50
2065.71,0.0,09:19:23
2065.71,0.0,09:19:57
2065.71,0.0,09:20:30
2065.71,0.0,09:21:04
2065.71,0.0,09:21:38
2065.71,0.0,09:22:12
2065.71,0.0,09:22:45
2065.71,0.0,09:23:19
2065.71,0.0,09:23:52
2065.71,0.0,09:24:26
2065.71,0.0,09:24:59
2065.71,0.0,09:25:33
2065.71,0.0,09:26:06
2065.71,0.0,09:26:40
2065.71,0.0,09:27:14
2065.71,0.0,09:27:47
2065.71,0.0,09:28:21
2065.71,0.0,09:28:54
2065.71,0.0,09:29:28
2065.71,0.0,09:30:01
2065.71,0.0,09:30:34
2020.3,-2.19827565,09:31:08
2020.3,0.0,09:31:41
2020.3,0.0,09:32:15
2020.3,0.0,09:32:48
2020.3,0.0,09:33:22
2020.3,0.0,09:33:55
2059.74,1.95218532,09:34:45
2059.74,0.0,09:35:19
2059.74,0.0,09:35:53
2059.74,0.0,09:36:26
2020.4,-1.9099498,09:37:00
2020.4,0.0,09:37:33
2020.4,0.0,09:38:07
2020.4,0.0,09:38:41
2020.4,0.0,09:39:14
2020.4,0.0,09:39:48
2020.4,0.0,09:40:22
2020.4,0.0,09:40:56
2020.4,0.0,09:41:29
2020.4,0.0,09:42:03
2020.4,0.0,09:42:36
2020.4,0.0,09:43:10
2020.4,0.0,09:43:43
2020.4,0.0,09:44:17
2058.25,1.87339141,09:44:51
2058.25,0.0,09:45:24
2054.85,-0.16518887,09:45:58
2049.98,-0.23700027,09:46:31
2049.98,0.0,09:47:05
2049.98,0.0,09:47:38
2049.98,0.0,09:48:12
2049.98,0.0,09:48:45
2049.98,0.0,09:49:19
2049.98,0.0,09:49:53
2049.98,0.0,09:50:26
2049.98,0.0,09:51:00
2020.0,-1.46245329,09:51:34
2020.0,0.0,09:52:07
2020.0,0.0,09:52:41
2020.0,0.0,09:53:14
2049.84,1.47722772,09:53:48
2049.84,0.0,09:54:21
2049.84,0.0,09:54:55
2049.84,0.0,09:55:28
2049.84,0.0,09:56:01
2049.84,0.0,09:56:35
2049.84,0.0,09:57:08
2049.84,0.0,09:57:42
2020.0,-1.45572337,09:58:15
2020.0,0.0,09:58:49
2020.0,0.0,09:59:23
2020.0,0.0,09:59:56
2020.0,0.0,10:00:29
2020.0,0.0,10:01:03
2020.0,0.0,10:01:37
2020.0,0.0,10:02:10
2020.0,0.0,10:02:44
2047.87,1.37970297,10:03:18
2047.99,0.00585975,10:03:51
2047.9,-0.00439455,10:04:25
2047.9,0.0,10:04:59
2047.9,0.0,10:05:32
2047.9,0.0,10:06:06
2047.9,0.0,10:06:39
2047.9,0.0,10:07:13
2047.9,0.0,10:07:46
2047.81,-0.00439475,10:08:20
2047.81,0.0,10:08:53
2047.81,0.0,10:09:27
2047.81,0.0,10:10:00
2047.81,0.0,10:10:34
2047.81,0.0,10:11:08
2047.81,0.0,10:11:41
2020.03,-1.35657117,10:12:15
2020.03,0.0,10:12:48
2047.76,1.37275189,10:13:22
2047.76,0.0,10:13:56
2020.18,-1.34683752,10:14:29
2020.18,0.0,10:15:03
2020.18,0.0,10:15:36
2020.18,0.0,10:16:10
2020.18,0.0,10:16:44
2020.18,0.0,10:17:17
2020.18,0.0,10:17:51
2020.18,0.0,10:18:24
2020.18,0.0,10:18:58
2020.03,-0.00742508,10:19:32
2020.03,0.0,10:20:05
2020.03,0.0,10:20:39
2020.03,0.0,10:21:12
2020.03,0.0,10:21:46
2020.03,0.0,10:22:19
2020.03,0.0,10:22:53
2043.9,1.18166562,10:23:26
2043.9,0.0,10:24:00
2043.9,0.0,10:24:34
2043.9,0.0,10:25:07
2043.9,0.0,10:25:41
2043.9,0.0,10:26:14
2043.9,0.0,10:26:48
2043.9,0.0,10:27:22
2043.9,0.0,10:27:55
2043.9,0.0,10:28:29
2013.0,-1.51181565,10:29:03
2013.0,0.0,10:29:36
2013.0,0.0,10:30:10
2024.84,0.58817685,10:30:43
2024.84,0.0,10:31:17
2024.84,0.0,10:31:51
2024.84,0.0,10:32:24
2024.84,0.0,10:32:58
2024.84,0.0,10:33:31
2022.89,-0.09630391,10:34:05
2022.89,0.0,10:34:39
2005.01,-0.88388395,10:35:12
2005.01,0.0,10:35:46
2005.02,0.00049875,10:36:19
2005.02,0.0,10:36:53
2005.01,-0.00049875,10:37:27
2005.01,0.0,10:38:00
2005.01,0.0,10:38:34
2024.81,0.98752625,10:39:07
2024.81,0.0,10:39:41
2024.81,0.0,10:40:15
2024.81,0.0,10:40:48
2024.81,0.0,10:41:22
2024.81,0.0,10:41:55
2024.81,0.0,10:42:29
2024.81,0.0,10:43:03
2024.81,0.0,10:43:36
2024.81,0.0,10:44:10
2024.81,0.0,10:44:44
2024.81,0.0,10:45:17
2024.81,0.0,10:45:51
2024.81,0.0,10:46:24
2024.81,0.0,10:46:58
2024.81,0.0,10:47:31
2024.81,0.0,10:48:05
2024.81,0.0,10:48:38
2024.81,0.0,10:49:12
2010.0,-0.73142665,10:49:45
2010.0,0.0,10:50:19
2024.84,0.73830846,10:50:52
2024.84,0.0,10:51:26
2024.84,0.0,10:51:59
2024.84,0.0,10:52:33
2024.84,0.0,10:53:07
2006.53,-0.90426898,10:53:41
2006.53,0.0,10:54:15
2024.84,0.91252062,10:54:48
2024.84,0.0,10:55:22
2024.84,0.0,10:55:56
2024.84,0.0,10:56:29
2024.84,0.0,10:57:03
2024.84,0.0,10:57:37
2024.84,0.0,10:58:10
2024.84,0.0,10:58:44
2024.84,0.0,10:59:17
2024.84,0.0,10:59:51
2024.84,0.0,11:00:25
2024.84,0.0,11:00:58
2024.84,0.0,11:01:31
2024.84,0.0,11:02:05
2024.84,0.0,11:02:38
2024.84,0.0,11:03:12
2044.97,0.99415262,11:03:45
2044.97,0.0,11:04:19
2044.97,0.0,11:04:53
2044.73,-0.01173611,11:05:26
2044.73,0.0,11:05:59
2044.73,0.0,11:06:33
2011.12,-1.6437378,11:07:07
2011.12,0.0,11:07:40
2045.99,1.73385974,11:08:14
2045.99,0.0,11:08:48
2045.99,0.0,11:09:22
2045.99,0.0,11:09:58
2045.99,0.0,11:10:32
2045.99,0.0,11:11:05
2045.99,0.0,11:11:39
2045.99,0.0,11:12:12
2045.99,0.0,11:12:46
2045.99,0.0,11:13:19
2045.99,0.0,11:13:52
2045.99,0.0,11:14:26
2045.99,0.0,11:15:00
2045.99,0.0,11:15:34
2045.99,0.0,11:16:07
2045.99,0.0,11:16:41
2045.99,0.0,11:17:14
2045.99,0.0,11:17:48
2045.99,0.0,11:18:22
2045.99,0.0,11:18:55
2045.99,0.0,11:19:28
2045.99,0.0,11:20:02
2045.98,-0.00048876,11:20:35
2045.98,0.0,11:21:08
2045.98,0.0,11:21:42
2045.98,0.0,11:22:15
2045.98,0.0,11:22:49
2045.98,0.0,11:23:22
2045.98,0.0,11:23:56
2045.98,0.0,11:24:29
2045.98,0.0,11:25:03
2045.98,0.0,11:25:36
2025.84,-0.98436935,11:26:10
2025.84,0.0,11:26:43
2025.84,0.0,11:27:16
2025.84,0.0,11:27:49
2025.84,0.0,11:28:22
2025.84,0.0,11:28:56
2025.84,0.0,11:29:29
2025.84,0.0,11:30:02
2025.84,0.0,11:30:36
2025.84,0.0,11:31:09
2025.84,0.0,11:31:42
2025.84,0.0,11:32:16
2025.84,0.0,11:32:49
2025.84,0.0,11:33:23
2025.84,0.0,11:33:56
2025.84,0.0,11:34:30
2045.98,0.99415551,11:35:03
2045.98,0.0,11:35:37
2045.98,0.0,11:36:10
2045.98,0.0,11:36:42
2045.98,0.0,11:37:16
2045.98,0.0,11:37:50
2045.98,0.0,11:38:22
2045.98,0.0,11:38:56
2045.98,0.0,11:39:29
2045.98,0.0,11:40:03
2045.98,0.0,11:40:36
2045.98,0.0,11:41:09
2045.98,0.0,11:41:43
2045.98,0.0,11:42:16
2040.0,-0.29228047,11:42:49
2040.0,0.0,11:43:23
2040.0,0.0,11:43:56
2040.0,0.0,11:44:30
2040.0,0.0,11:45:03
2040.0,0.0,11:45:37
2040.0,0.0,11:46:10
2040.0,0.0,11:46:44
2040.0,0.0,11:47:16
2040.0,0.0,11:47:50
2040.0,0.0,11:48:24
2040.0,0.0,11:48:57
2047.99,0.39166667,11:49:31
2049.99,0.09765673,11:50:04
2049.99,0.0,11:50:38
2049.99,0.0,11:51:11
2049.99,0.0,11:51:44
2049.99,0.0,11:52:18
2049.99,0.0,11:52:51
2049.99,0.0,11:53:25
2043.0,-0.34097727,11:53:59
2043.0,0.0,11:54:32
2043.0,0.0,11:55:05
2040.0,-0.14684288,11:55:38
2061.58,1.05784314,11:56:13
2061.2,-0.01843246,11:56:47
2061.2,0.0,11:57:20
2061.2,0.0,11:57:53
2061.2,0.0,11:58:26
2061.2,0.0,11:58:59
2061.2,0.0,11:59:33
2061.2,0.0,12:00:06
2061.2,0.0,12:00:39
2040.0,-1.02852707,12:01:12
2040.0,0.0,12:01:46
2040.0,0.0,12:02:19
2040.0,0.0,12:02:52
2040.0,0.0,12:03:26
2040.0,0.0,12:04:00
2040.0,0.0,12:04:33
2040.0,0.0,12:05:06
2040.0,0.0,12:05:40
2024.0,-0.78431373,12:06:13
2024.0,0.0,12:06:46
2024.0,0.0,12:07:20
2024.0,0.0,12:07:52
2024.0,0.0,12:08:27
2024.0,0.0,12:09:01
2024.0,0.0,12:09:34
2024.0,0.0,12:10:08
2024.0,0.0,12:10:41
2024.0,0.0,12:11:14
2024.0,0.0,12:11:48
2024.0,0.0,12:12:21
2024.0,0.0,12:12:55
2024.03,0.00148221,12:13:28
2024.03,0.0,12:14:02
2024.03,0.0,12:14:36
2052.17,1.3902956,12:15:09
2052.17,0.0,12:15:42
2024.1,-1.3678204,12:16:16
2024.1,0.0,12:16:49
2024.1,0.0,12:17:23
2024.1,0.0,12:17:56
2024.1,0.0,12:18:29
2024.1,0.0,12:19:02
2024.1,0.0,12:19:35
2024.1,0.0,12:20:09
2024.1,0.0,12:20:42
2024.1,0.0,12:21:16
2024.1,0.0,12:21:50
2024.1,0.0,12:22:23
2024.1,0.0,12:22:56
2024.1,0.0,12:23:29
2024.1,0.0,12:24:02
2024.1,0.0,12:24:36
2024.1,0.0,12:25:09
2024.03,-0.00345833,12:25:42
2024.03,0.0,12:26:16
2024.03,0.0,12:26:49
2024.03,0.0,12:27:23
2024.03,0.0,12:27:56
2024.03,0.0,12:28:30
2024.71,0.03359634,12:29:03
2024.71,0.0,12:29:37
2024.71,0.0,12:30:10
2024.71,0.0,12:30:44
2024.71,0.0,12:31:17
2024.71,0.0,12:31:50
2024.71,0.0,12:32:23
2024.71,0.0,12:32:57
2024.71,0.0,12:33:30
2024.71,0.0,12:34:04
2024.71,0.0,12:34:37
2024.71,0.0,12:35:11
2024.71,0.0,12:35:44
2024.71,0.0,12:36:17
2024.71,0.0,12:36:51
2024.71,0.0,12:37:24
2024.71,0.0,12:37:57
2024.71,0.0,12:38:31
2024.71,0.0,12:39:04
2024.71,0.0,12:39:38
2024.71,0.0,12:40:11
2024.71,0.0,12:40:44
2061.98,1.84075744,12:41:18
2061.98,0.0,12:41:52
2061.98,0.0,12:42:25
2061.98,0.0,12:42:59
2061.98,0.0,12:43:32
2061.98,0.0,12:44:06
2061.98,0.0,12:44:39
2050.0,-0.58099497,12:45:13
2050.0,0.0,12:45:47
2050.0,0.0,12:46:20
2050.0,0.0,12:46:53
2050.0,0.0,12:47:27
2050.0,0.0,12:48:00
2050.0,0.0,12:48:34
2060.98,0.53560976,12:49:07
2060.98,0.0,12:49:41
2060.98,0.0,12:50:14
2060.98,0.0,12:50:48
2060.0,-0.04755019,12:51:21
2060.0,0.0,12:51:54
2060.0,0.0,12:52:28
2041.0,-0.9223301,12:53:01
2041.0,0.0,12:53:35
2036.3,-0.23027927,12:54:08
2036.3,0.0,12:54:42
2045.0,0.42724549,12:55:15
2045.0,0.0,12:55:49
2045.0,0.0,12:56:22
2045.0,0.0,12:56:56
2045.0,0.0,12:57:30
2045.0,0.0,12:58:03
2045.0,0.0,12:58:36
2045.0,0.0,12:59:09
2045.0,0.0,12:59:43
2045.0,0.0,13:00:17
2045.0,0.0,13:00:50
2045.0,0.0,13:01:24
2045.0,0.0,13:01:57
2045.0,0.0,13:02:30
2045.0,0.0,13:03:03
2045.0,0.0,13:03:37
2045.0,0.0,13:04:10
2045.0,0.0,13:04:44
2049.99,0.24400978,13:05:18
2031.81,-0.88683359,13:05:51
2031.81,0.0,13:06:24
2031.81,0.0,13:06:57
2031.81,0.0,13:07:30
2031.81,0.0,13:08:04
2031.81,0.0,13:08:37
2050.0,0.89526088,13:09:10
2050.0,0.0,13:09:43
2050.0,0.0,13:10:16
2050.0,0.0,13:10:50
2050.0,0.0,13:11:23
2050.0,0.0,13:11:56
2050.0,0.0,13:12:28
2050.0,0.0,13:13:02
2050.0,0.0,13:13:36
2050.0,0.0,13:14:09
2050.0,0.0,13:14:43
2050.0,0.0,13:15:16
2050.0,0.0,13:15:50
2050.0,0.0,13:16:22
2050.0,0.0,13:16:55
2050.0,0.0,13:17:29
2050.0,0.0,13:18:02
2050.0,0.0,13:18:36
2050.0,0.0,13:19:09
2050.0,0.0,13:19:42
2050.0,0.0,13:20:15
2050.0,0.0,13:20:49
2030.67,-0.94292683,13:21:22
2030.67,0.0,13:21:55
2030.67,0.0,13:22:28
2030.67,0.0,13:23:02
2050.0,0.95190257,13:23:41
2050.0,0.0,13:24:15
2050.0,0.0,13:24:48
2050.0,0.0,13:25:21
2050.0,0.0,13:25:54
2050.0,0.0,13:26:28
2050.0,0.0,13:27:01
2050.0,0.0,13:27:35
2050.0,0.0,13:28:09
2050.0,0.0,13:28:42
2050.0,0.0,13:29:15
2050.0,0.0,13:29:49
2050.0,0.0,13:30:22
2050.0,0.0,13:30:55
2050.0,0.0,13:31:28
2049.99,-0.0004878,13:32:02
2049.99,0.0,13:32:35
2040.0,-0.48731945,13:33:08
2040.0,0.0,13:33:41
2026.11,-0.68088235,13:34:15
2026.11,0.0,13:34:49
2026.11,0.0,13:35:22
2026.11,0.0,13:35:55
2026.11,0.0,13:36:29
2026.11,0.0,13:37:02
2026.11,0.0,13:37:36
2026.11,0.0,13:38:09
2026.11,0.0,13:38:43
2026.11,0.0,13:39:17
2026.11,0.0,13:39:50
2026.11,0.0,13:40:23
2026.11,0.0,13:40:57
2026.11,0.0,13:41:30
2026.11,0.0,13:42:02
2026.11,0.0,13:42:36
2026.11,0.0,13:43:09
2026.11,0.0,13:43:43
2026.11,0.0,13:44:16
2026.11,0.0,13:44:50
2026.11,0.0,13:45:24
2026.11,0.0,13:45:57
2026.11,0.0,13:46:30
2026.11,0.0,13:47:03
2026.11,0.0,13:47:37
2061.96,1.76940048,13:48:10
2061.96,0.0,13:48:43
2061.96,0.0,13:49:17
2061.96,0.0,13:49:50
2061.96,0.0,13:50:24
2061.96,0.0,13:50:57
2061.96,0.0,13:51:30
2061.96,0.0,13:52:03
2061.96,0.0,13:52:36
2061.96,0.0,13:53:10
2061.96,0.0,13:53:43
2061.96,0.0,13:54:17
2061.96,0.0,13:54:50
2061.96,0.0,13:55:24
2061.96,0.0,13:55:58
2061.96,0.0,13:56:32
2061.96,0.0,13:57:06
2061.96,0.0,13:57:40
2061.96,0.0,13:58:14
2061.96,0.0,13:58:47
2057.7,-0.20659955,13:59:20
2057.7,0.0,13:59:55
2057.7,0.0,14:00:28
2057.7,0.0,14:01:02
2057.7,0.0,14:01:37
2057.7,0.0,14:02:11
2057.7,0.0,14:02:45
2059.85,0.10448559,14:03:18
2059.85,0.0,14:03:52
2028.47,-1.5234119,14:04:25
2060.98,1.60268577,14:04:59
2060.98,0.0,14:05:32
2060.98,0.0,14:06:06
2060.98,0.0,14:06:39
2060.98,0.0,14:07:13
2060.98,0.0,14:07:47
2060.98,0.0,14:08:20
2060.98,0.0,14:08:54
2060.98,0.0,14:09:28
2060.98,0.0,14:10:02
2060.98,0.0,14:10:35
2060.98,0.0,14:11:09
2060.98,0.0,14:11:42
2060.98,0.0,14:12:17
2060.98,0.0,14:12:51
2060.98,0.0,14:13:24
2060.98,0.0,14:13:57
2060.98,0.0,14:14:31
2060.98,0.0,14:15:05
2060.98,0.0,14:15:38
2060.98,0.0,14:16:12
2060.98,0.0,14:16:45
2060.98,0.0,14:17:18
2060.98,0.0,14:17:51
2060.98,0.0,14:18:25
2060.98,0.0,14:18:59
2060.98,0.0,14:19:33
2060.98,0.0,14:20:06
2060.98,0.0,14:20:40
2039.13,-1.06017526,14:21:13
2060.98,1.07153541,14:21:47
2039.87,-1.02427001,14:22:20
2039.87,0.0,14:22:53
2039.87,0.0,14:23:26
2039.87,0.0,14:24:00
2039.87,0.0,14:24:33
2039.87,0.0,14:25:05
2039.87,0.0,14:25:39
2039.87,0.0,14:26:12
2060.98,1.03486987,14:26:45
2060.98,0.0,14:27:19
2060.98,0.0,14:27:52
2060.98,0.0,14:28:25
2060.98,0.0,14:28:58
2060.98,0.0,14:29:31
2060.98,0.0,14:30:05
2060.98,0.0,14:30:38
2060.98,0.0,14:31:12
2060.98,0.0,14:31:45
2060.98,0.0,14:32:19
2060.97,-0.00048521,14:32:52
2060.97,0.0,14:33:26
2060.97,0.0,14:33:58
2060.97,0.0,14:34:32
2060.97,0.0,14:35:05
2060.97,0.0,14:35:39
2060.97,0.0,14:36:12
2060.96,-0.00048521,14:36:46
2060.96,0.0,14:37:19
2060.96,0.0,14:37:52
2060.96,0.0,14:38:25
2060.96,0.0,14:38:59
2060.96,0.0,14:39:33
2060.96,0.0,14:40:07
2039.66,-1.03349895,14:40:41
2039.66,0.0,14:41:14
2039.66,0.0,14:41:48
2039.66,0.0,14:42:21
2039.66,0.0,14:42:55
2039.66,0.0,14:43:28
2039.66,0.0,14:44:01
2039.66,0.0,14:44:35
2026.37,-0.65157918,14:45:08
2026.37,0.0,14:45:42
2026.37,0.0,14:46:16
2026.37,0.0,14:46:49
2026.37,0.0,14:47:23
2060.91,1.70452583,14:47:57
2060.91,0.0,14:48:30
2060.91,0.0,14:49:04
2060.91,0.0,14:49:38
2060.91,0.0,14:50:11
2060.91,0.0,14:50:44
2060.91,0.0,14:51:18
2060.91,0.0,14:51:51
2060.91,0.0,14:52:24
2060.91,0.0,14:52:58
2060.91,0.0,14:53:32
2060.91,0.0,14:54:05
2060.91,0.0,14:54:38
2060.98,0.00339656,14:55:11
2060.98,0.0,14:55:45
2060.98,0.0,14:56:18
2060.98,0.0,14:56:51
2060.98,0.0,14:57:24
2060.98,0.0,14:57:58
2060.98,0.0,14:58:31
2060.98,0.0,14:59:04
2060.98,0.0,14:59:38
2060.98,0.0,15:00:11
2060.98,0.0,15:00:44
2060.98,0.0,15:01:18
2060.98,0.0,15:01:52
2036.36,-1.19457734,15:02:25
2036.36,0.0,15:02:58
2036.36,0.0,15:03:32
2036.36,0.0,15:04:05
2036.36,0.0,15:04:38
2036.36,0.0,15:05:11
2036.36,0.0,15:05:45
2036.36,0.0,15:06:18
2036.36,0.0,15:06:52
2036.36,0.0,15:07:26
2036.36,0.0,15:07:59
2036.36,0.0,15:08:33
2036.36,0.0,15:09:06
2036.36,0.0,15:09:39
2036.36,0.0,15:10:12
2036.36,0.0,15:10:46
2036.36,0.0,15:11:19
2036.36,0.0,15:11:52
2036.36,0.0,15:12:26
2036.36,0.0,15:12:59
2036.36,0.0,15:13:33
2036.36,0.0,15:14:06
2036.36,0.0,15:14:39
2036.36,0.0,15:15:13
2036.36,0.0,15:15:46
2036.36,0.0,15:16:20
2059.99,1.16040386,15:16:53
2059.99,0.0,15:17:26
2059.99,0.0,15:17:59
2059.99,0.0,15:18:32
2026.87,-1.6077748,15:19:06
2026.87,0.0,15:19:39
2026.87,0.0,15:20:12
2026.87,0.0,15:20:46
2026.87,0.0,15:21:20
2026.87,0.0,15:21:53
2026.87,0.0,15:22:27
2026.87,0.0,15:23:00
2026.87,0.0,15:23:33
2026.87,0.0,15:24:07
2026.87,0.0,15:24:40
2026.87,0.0,15:25:13
2059.98,1.63355321,15:25:47
2059.98,0.0,15:26:20
2059.98,0.0,15:26:53
2059.98,0.0,15:27:27
2059.98,0.0,15:28:00
2059.98,0.0,15:28:34
2059.98,0.0,15:29:07
2059.98,0.0,15:29:41
2059.98,0.0,15:30:14
2059.98,0.0,15:30:48
2059.98,0.0,15:31:21
2059.98,0.0,15:31:55
2030.0,-1.45535394,15:32:28
2030.0,0.0,15:33:01
2030.0,0.0,15:33:35
2059.23,1.43990148,15:34:08
2059.23,0.0,15:34:42
2045.0,-0.691035,15:35:15
2030.08,-0.72958435,15:35:49
2030.05,-0.00147777,15:36:22
2030.0,-0.00246299,15:36:56
