xrp_mxn,Porcentage,Time
7.95,0.0,09:07:41
7.95,0.0,09:08:14
7.95,0.0,09:08:48
7.92,-0.37735849,09:09:22
7.92,0.0,09:09:55
7.92,0.0,09:10:28
7.96,0.50505051,09:11:02
7.95,-0.12562814,09:11:35
7.95,0.0,09:12:09
7.97,0.25157233,09:12:42
7.97,0.0,09:13:15
7.97,0.0,09:13:49
7.97,0.0,09:14:22
7.97,0.0,09:14:56
7.92,-0.62735257,09:15:29
7.92,0.0,09:16:02
7.92,0.0,09:16:36
7.92,0.0,09:17:09
7.92,0.0,09:17:43
7.9,-0.25252525,09:18:17
7.9,0.0,09:18:50
7.9,0.0,09:19:23
7.9,0.0,09:19:57
7.9,0.0,09:20:30
7.93,0.37974684,09:21:04
7.93,0.0,09:21:38
7.93,0.0,09:22:12
7.95,0.25220681,09:22:45
7.95,0.0,09:23:19
7.95,0.0,09:23:52
7.95,0.0,09:24:26
7.95,0.0,09:24:59
7.95,0.0,09:25:33
7.95,0.0,09:26:06
7.95,0.0,09:26:40
7.9,-0.62893082,09:27:14
7.9,0.0,09:27:47
7.9,0.0,09:28:21
7.89,-0.12658228,09:28:54
7.93,0.50697085,09:29:28
7.88,-0.63051702,09:30:01
7.88,0.0,09:30:34
7.88,0.0,09:31:08
7.9,0.25380711,09:31:41
7.87,-0.37974684,09:32:15
7.87,0.0,09:32:48
7.9,0.38119441,09:33:22
7.9,0.0,09:33:55
7.87,-0.37974684,09:34:45
7.87,0.0,09:35:19
7.87,0.0,09:35:53
7.87,0.0,09:36:26
7.87,0.0,09:37:00
7.87,0.0,09:37:33
7.9,0.38119441,09:38:07
7.9,0.0,09:38:41
7.88,-0.25316456,09:39:14
7.88,0.0,09:39:48
7.87,-0.12690355,09:40:22
7.86,-0.1270648,09:40:56
7.83,-0.38167939,09:41:29
7.83,0.0,09:42:03
7.91,1.02171137,09:42:36
7.91,0.0,09:43:10
7.91,0.0,09:43:43
7.9,-0.12642225,09:44:17
7.9,0.0,09:44:51
7.9,0.0,09:45:24
7.9,0.0,09:45:58
7.9,0.0,09:46:31
7.9,0.0,09:47:05
7.9,0.0,09:47:38
7.9,0.0,09:48:12
7.81,-1.13924051,09:48:45
7.81,0.0,09:49:19
7.81,0.0,09:49:53
7.81,0.0,09:50:26
7.81,0.0,09:51:00
7.89,1.02432778,09:51:34
7.89,0.0,09:52:07
7.89,0.0,09:52:41
7.89,0.0,09:53:14
7.81,-1.0139417,09:53:48
7.81,0.0,09:54:21
7.8,-0.12804097,09:54:55
7.8,0.0,09:55:28
7.8,0.0,09:56:01
7.8,0.0,09:56:35
7.8,0.0,09:57:08
7.8,0.0,09:57:42
7.9,1.28205128,09:58:15
7.9,0.0,09:58:49
7.81,-1.13924051,09:59:23
7.81,0.0,09:59:56
7.81,0.0,10:00:29
7.81,0.0,10:01:03
7.81,0.0,10:01:37
7.81,0.0,10:02:10
7.81,0.0,10:02:44
7.81,0.0,10:03:18
7.89,1.02432778,10:03:51
7.83,-0.76045627,10:04:25
7.83,0.0,10:04:59
7.79,-0.51085568,10:05:32
7.79,0.0,10:06:06
7.88,1.15532734,10:06:39
7.88,0.0,10:07:13
7.88,0.0,10:07:46
7.88,0.0,10:08:20
7.88,0.0,10:08:53
7.88,0.0,10:09:27
7.88,0.0,10:10:00
7.84,-0.50761421,10:10:34
7.84,0.0,10:11:08
7.85,0.12755102,10:11:41
7.78,-0.89171975,10:12:15
7.78,0.0,10:12:48
7.78,0.0,10:13:22
7.78,0.0,10:13:56
7.78,0.0,10:14:29
7.85,0.89974293,10:15:03
7.85,0.0,10:15:36
7.85,0.0,10:16:10
7.85,0.0,10:16:44
7.85,0.0,10:17:17
7.8,-0.63694268,10:17:51
7.8,0.0,10:18:24
7.84,0.51282051,10:18:58
7.84,0.0,10:19:32
7.84,0.0,10:20:05
7.84,0.0,10:20:39
7.84,0.0,10:21:12
7.84,0.0,10:21:46
7.84,0.0,10:22:19
7.78,-0.76530612,10:22:53
7.84,0.77120823,10:23:26
7.84,0.0,10:24:00
7.78,-0.76530612,10:24:34
7.78,0.0,10:25:07
7.84,0.77120823,10:25:41
7.84,0.0,10:26:14
7.83,-0.12755102,10:26:48
7.83,0.0,10:27:22
7.82,-0.12771392,10:27:55
7.79,-0.38363171,10:28:29
7.83,0.51347882,10:29:03
7.83,0.0,10:29:36
7.79,-0.51085568,10:30:10
7.83,0.51347882,10:30:43
7.79,-0.51085568,10:31:17
7.79,0.0,10:31:51
7.82,0.38510911,10:32:24
7.79,-0.38363171,10:32:58
7.79,0.0,10:33:31
7.82,0.38510911,10:34:05
7.77,-0.63938619,10:34:39
7.77,0.0,10:35:12
7.82,0.64350064,10:35:46
7.82,0.0,10:36:19
7.82,0.0,10:36:53
7.82,0.0,10:37:27
7.82,0.0,10:38:00
7.82,0.0,10:38:34
7.82,0.0,10:39:07
7.8,-0.25575448,10:39:41
7.81,0.12820513,10:40:15
7.81,0.0,10:40:48
7.81,0.0,10:41:22
7.8,-0.12804097,10:41:55
7.8,0.0,10:42:29
7.8,0.0,10:43:03
7.8,0.0,10:43:36
7.8,0.0,10:44:10
7.8,0.0,10:44:44
7.8,0.0,10:45:17
7.81,0.12820513,10:45:51
7.81,0.0,10:46:24
7.81,0.0,10:46:58
7.8,-0.12804097,10:47:31
7.78,-0.25641026,10:48:05
7.81,0.38560411,10:48:38
7.81,0.0,10:49:12
7.81,0.0,10:49:45
7.81,0.0,10:50:19
7.81,0.0,10:50:52
7.81,0.0,10:51:26
7.81,0.0,10:51:59
7.81,0.0,10:52:33
7.89,1.02432778,10:53:07
7.89,0.0,10:53:41
7.89,0.0,10:54:15
7.89,0.0,10:54:48
7.89,0.0,10:55:22
7.89,0.0,10:55:56
7.89,0.0,10:56:29
7.89,0.0,10:57:03
7.88,-0.12674271,10:57:37
7.88,0.0,10:58:10
7.88,0.0,10:58:44
7.88,0.0,10:59:17
7.88,0.0,10:59:51
7.86,-0.25380711,11:00:25
7.86,0.0,11:00:58
7.86,0.0,11:01:31
7.86,0.0,11:02:05
7.8,-0.76335878,11:02:38
7.8,0.0,11:03:12
7.8,0.0,11:03:45
7.8,0.0,11:04:19
7.8,0.0,11:04:53
7.8,0.0,11:05:26
7.8,0.0,11:05:59
7.8,0.0,11:06:33
7.8,0.0,11:07:07
7.79,-0.12820513,11:07:40
7.86,0.89858793,11:08:14
7.86,0.0,11:08:48
7.79,-0.89058524,11:09:22
7.79,0.0,11:09:58
7.79,0.0,11:10:32
7.79,0.0,11:11:05
7.79,0.0,11:11:39
7.79,0.0,11:12:12
7.82,0.38510911,11:12:46
7.82,0.0,11:13:19
7.77,-0.63938619,11:13:52
7.77,0.0,11:14:26
7.77,0.0,11:15:00
7.77,0.0,11:15:34
7.77,0.0,11:16:07
7.88,1.41570142,11:16:41
7.88,0.0,11:17:14
7.8,-1.01522843,11:17:48
7.8,0.0,11:18:22
7.85,0.64102564,11:18:55
7.81,-0.50955414,11:19:28
7.85,0.51216389,11:20:02
7.82,-0.38216561,11:20:35
7.85,0.38363171,11:21:08
7.85,0.0,11:21:42
7.88,0.38216561,11:22:15
7.88,0.0,11:22:49
7.88,0.0,11:23:22
7.88,0.0,11:23:56
7.88,0.0,11:24:29
7.88,0.0,11:25:03
7.88,0.0,11:25:36
7.88,0.0,11:26:10
7.89,0.12690355,11:26:43
7.89,0.0,11:27:16
7.83,-0.76045627,11:27:49
7.83,0.0,11:28:22
7.88,0.6385696,11:28:56
7.84,-0.50761421,11:29:29
7.88,0.51020408,11:30:02
7.88,0.0,11:30:36
7.88,0.0,11:31:09
7.9,0.25380711,11:31:42
7.9,0.0,11:32:16
7.9,0.0,11:32:49
7.9,0.0,11:33:23
7.9,0.0,11:33:56
7.9,0.0,11:34:30
7.83,-0.88607595,11:35:03
7.83,0.0,11:35:37
7.83,0.0,11:36:10
7.83,0.0,11:36:42
7.83,0.0,11:37:16
7.83,0.0,11:37:50
7.89,0.76628352,11:38:22
7.89,0.0,11:38:56
7.89,0.0,11:39:29
7.89,0.0,11:40:03
7.85,-0.50697085,11:40:36
7.86,0.12738854,11:41:09
7.86,0.0,11:41:43
7.86,0.0,11:42:16
7.86,0.0,11:42:49
7.86,0.0,11:43:23
7.86,0.0,11:43:56
7.86,0.0,11:44:30
7.86,0.0,11:45:03
7.86,0.0,11:45:37
7.86,0.0,11:46:10
7.85,-0.12722646,11:46:44
7.84,-0.12738854,11:47:16
7.84,0.0,11:47:50
7.87,0.38265306,11:48:24
7.87,0.0,11:48:57
7.93,0.76238882,11:49:31
7.93,0.0,11:50:04
7.93,0.0,11:50:38
7.93,0.0,11:51:11
7.93,0.0,11:51:44
7.84,-1.13493064,11:52:18
7.84,0.0,11:52:51
7.84,0.0,11:53:25
7.84,0.0,11:53:59
7.84,0.0,11:54:32
7.84,0.0,11:55:05
7.93,1.14795918,11:55:38
7.93,0.0,11:56:13
7.93,0.0,11:56:47
7.93,0.0,11:57:20
7.84,-1.13493064,11:57:53
7.84,0.0,11:58:26
7.84,0.0,11:58:59
7.93,1.14795918,11:59:33
7.93,0.0,12:00:06
7.93,0.0,12:00:39
7.93,0.0,12:01:12
7.93,0.0,12:01:46
7.93,0.0,12:02:19
7.93,0.0,12:02:52
7.92,-0.1261034,12:03:26
7.92,0.0,12:04:00
7.92,0.0,12:04:33
7.92,0.0,12:05:06
7.92,0.0,12:05:40
7.92,0.0,12:06:13
7.92,0.0,12:06:46
7.92,0.0,12:07:20
7.92,0.0,12:07:52
7.84,-1.01010101,12:08:27
7.89,0.6377551,12:09:01
7.89,0.0,12:09:34
7.89,0.0,12:10:08
7.89,0.0,12:10:41
7.88,-0.12674271,12:11:14
7.88,0.0,12:11:48
7.88,0.0,12:12:21
7.87,-0.12690355,12:12:55
7.87,0.0,12:13:28
7.87,0.0,12:14:02
7.87,0.0,12:14:36
7.87,0.0,12:15:09
7.87,0.0,12:15:42
7.87,0.0,12:16:16
7.84,-0.38119441,12:16:49
7.84,0.0,12:17:23
7.84,0.0,12:17:56
7.84,0.0,12:18:29
7.84,0.0,12:19:02
7.84,0.0,12:19:35
7.87,0.38265306,12:20:09
7.87,0.0,12:20:42
7.87,0.0,12:21:16
7.84,-0.38119441,12:21:50
7.84,0.0,12:22:23
7.84,0.0,12:22:56
7.84,0.0,12:23:29
7.84,0.0,12:24:02
7.84,0.0,12:24:36
7.84,0.0,12:25:09
7.84,0.0,12:25:42
7.84,0.0,12:26:16
7.84,0.0,12:26:49
7.86,0.25510204,12:27:23
7.86,0.0,12:27:56
7.86,0.0,12:28:30
7.86,0.0,12:29:03
7.87,0.12722646,12:29:37
7.87,0.0,12:30:10
7.87,0.0,12:30:44
7.87,0.0,12:31:17
7.87,0.0,12:31:50
7.94,0.88945362,12:32:23
7.94,0.0,12:32:57
7.94,0.0,12:33:30
7.94,0.0,12:34:04
7.94,0.0,12:34:37
7.96,0.25188917,12:35:11
7.96,0.0,12:35:44
7.84,-1.50753769,12:36:17
7.84,0.0,12:36:51
7.84,0.0,12:37:24
7.84,0.0,12:37:57
7.97,1.65816327,12:38:31
7.86,-1.38017566,12:39:04
7.86,0.0,12:39:38
7.86,0.0,12:40:11
7.86,0.0,12:40:44
7.86,0.0,12:41:18
7.97,1.39949109,12:41:52
7.97,0.0,12:42:25
7.86,-1.38017566,12:42:59
7.97,1.39949109,12:43:32
7.86,-1.38017566,12:44:06
7.86,0.0,12:44:39
7.89,0.38167939,12:45:13
7.89,0.0,12:45:47
7.89,0.0,12:46:20
7.89,0.0,12:46:53
7.89,0.0,12:47:27
7.89,0.0,12:48:00
7.89,0.0,12:48:34
7.89,0.0,12:49:07
7.89,0.0,12:49:41
7.97,1.0139417,12:50:14
7.89,-1.00376412,12:50:48
7.89,0.0,12:51:21
7.89,0.0,12:51:54
7.89,0.0,12:52:28
7.89,0.0,12:53:01
7.89,0.0,12:53:35
7.89,0.0,12:54:08
7.89,0.0,12:54:42
7.89,0.0,12:55:15
7.9,0.12674271,12:55:49
7.9,0.0,12:56:22
7.92,0.25316456,12:56:56
7.92,0.0,12:57:30
7.92,0.0,12:58:03
7.89,-0.37878788,12:58:36
7.85,-0.50697085,12:59:09
7.86,0.12738854,12:59:43
7.86,0.0,13:00:17
7.86,0.0,13:00:50
7.86,0.0,13:01:24
7.86,0.0,13:01:57
7.86,0.0,13:02:30
7.86,0.0,13:03:03
7.86,0.0,13:03:37
7.86,0.0,13:04:10
7.86,0.0,13:04:44
7.86,0.0,13:05:18
7.86,0.0,13:05:51
7.86,0.0,13:06:24
7.86,0.0,13:06:57
7.86,0.0,13:07:30
7.86,0.0,13:08:04
7.87,0.12722646,13:08:37
7.87,0.0,13:09:10
7.87,0.0,13:09:43
7.87,0.0,13:10:16
7.87,0.0,13:10:50
7.87,0.0,13:11:23
7.95,1.01651842,13:11:56
7.95,0.0,13:12:28
7.95,0.0,13:13:02
7.95,0.0,13:13:36
7.95,0.0,13:14:09
7.95,0.0,13:14:43
7.95,0.0,13:15:16
7.95,0.0,13:15:50
7.95,0.0,13:16:22
7.95,0.0,13:16:55
7.94,-0.12578616,13:17:29
7.94,0.0,13:18:02
7.94,0.0,13:18:36
7.92,-0.25188917,13:19:09
7.88,-0.50505051,13:19:42
7.88,0.0,13:20:15
7.88,0.0,13:20:49
7.88,0.0,13:21:22
7.88,0.0,13:21:55
7.87,-0.12690355,13:22:28
7.87,0.0,13:23:02
7.87,0.0,13:23:41
7.87,0.0,13:24:15
7.89,0.25412961,13:24:48
7.89,0.0,13:25:21
7.89,0.0,13:25:54
7.89,0.0,13:26:28
7.89,0.0,13:27:01
7.89,0.0,13:27:35
7.89,0.0,13:28:09
7.95,0.76045627,13:28:42
7.95,0.0,13:29:15
7.95,0.0,13:29:49
7.95,0.0,13:30:22
7.95,0.0,13:30:55
7.95,0.0,13:31:28
7.94,-0.12578616,13:32:02
7.94,0.0,13:32:35
7.93,-0.12594458,13:33:08
7.94,0.1261034,13:33:41
7.94,0.0,13:34:15
7.94,0.0,13:34:49
7.94,0.0,13:35:22
7.94,0.0,13:35:55
7.94,0.0,13:36:29
7.94,0.0,13:37:02
7.94,0.0,13:37:36
7.94,0.0,13:38:09
7.94,0.0,13:38:43
7.94,0.0,13:39:17
7.94,0.0,13:39:50
7.88,-0.75566751,13:40:23
7.96,1.01522843,13:40:57
7.95,-0.12562814,13:41:30
7.88,-0.88050314,13:42:02
7.88,0.0,13:42:36
7.88,0.0,13:43:09
7.88,0.0,13:43:43
7.88,0.0,13:44:16
7.95,0.88832487,13:44:50
7.95,0.0,13:45:24
7.95,0.0,13:45:57
7.95,0.0,13:46:30
7.95,0.0,13:47:03
7.95,0.0,13:47:37
7.95,0.0,13:48:10
7.95,0.0,13:48:43
7.95,0.0,13:49:17
7.96,0.12578616,13:49:50
7.96,0.0,13:50:24
7.96,0.0,13:50:57
7.96,0.0,13:51:30
7.96,0.0,13:52:03
7.88,-1.00502513,13:52:36
7.88,0.0,13:53:10
7.88,0.0,13:53:43
7.88,0.0,13:54:17
7.94,0.76142132,13:54:50
7.94,0.0,13:55:24
7.94,0.0,13:55:58
7.94,0.0,13:56:32
7.94,0.0,13:57:06
7.94,0.0,13:57:40
7.94,0.0,13:58:14
7.89,-0.62972292,13:58:47
7.94,0.63371356,13:59:20
7.94,0.0,13:59:55
7.94,0.0,14:00:28
7.94,0.0,14:01:02
7.94,0.0,14:01:37
7.94,0.0,14:02:11
7.94,0.0,14:02:45
7.96,0.25188917,14:03:18
7.96,0.0,14:03:52
7.96,0.0,14:04:25
7.96,0.0,14:04:59
7.9,-0.75376884,14:05:32
7.9,0.0,14:06:06
7.9,0.0,14:06:39
7.9,0.0,14:07:13
7.9,0.0,14:07:47
7.9,0.0,14:08:20
7.9,0.0,14:08:54
7.9,0.0,14:09:28
7.9,0.0,14:10:02
7.9,0.0,14:10:35
7.96,0.75949367,14:11:09
7.96,0.0,14:11:42
7.96,0.0,14:12:17
7.99,0.37688442,14:12:51
7.99,0.0,14:13:24
7.99,0.0,14:13:57
7.99,0.0,14:14:31
7.91,-1.00125156,14:15:05
7.91,0.0,14:15:38
7.93,0.2528445,14:16:12
7.93,0.0,14:16:45
7.93,0.0,14:17:18
7.93,0.0,14:17:51
7.93,0.0,14:18:25
7.93,0.0,14:18:59
7.93,0.0,14:19:33
7.93,0.0,14:20:06
8.0,0.88272383,14:20:40
8.0,0.0,14:21:13
8.0,0.0,14:21:47
8.0,0.0,14:22:20
7.95,-0.625,14:22:53
7.95,0.0,14:23:26
7.95,0.0,14:24:00
7.95,0.0,14:24:33
7.95,0.0,14:25:05
7.95,0.0,14:25:39
7.95,0.0,14:26:12
7.95,0.0,14:26:45
8.0,0.62893082,14:27:19
7.96,-0.5,14:27:52
7.96,0.0,14:28:25
7.96,0.0,14:28:58
7.96,0.0,14:29:31
7.96,0.0,14:30:05
7.96,0.0,14:30:38
7.96,0.0,14:31:12
7.96,0.0,14:31:45
7.96,0.0,14:32:19
7.96,0.0,14:32:52
8.0,0.50251256,14:33:26
8.0,0.0,14:33:58
8.0,0.0,14:34:32
8.0,0.0,14:35:05
8.0,0.0,14:35:39
8.0,0.0,14:36:12
8.0,0.0,14:36:46
8.0,0.0,14:37:19
8.0,0.0,14:37:52
8.0,0.0,14:38:25
8.0,0.0,14:38:59
8.0,0.0,14:39:33
8.0,0.0,14:40:07
8.0,0.0,14:40:41
8.0,0.0,14:41:14
8.0,0.0,14:41:48
8.0,0.0,14:42:21
8.0,0.0,14:42:55
8.0,0.0,14:43:28
8.0,0.0,14:44:01
7.97,-0.375,14:44:35
7.97,0.0,14:45:08
8.0,0.37641154,14:45:42
8.0,0.0,14:46:16
8.0,0.0,14:46:49
8.0,0.0,14:47:23
8.0,0.0,14:47:57
8.0,0.0,14:48:30
8.0,0.0,14:49:04
8.0,0.0,14:49:38
8.0,0.0,14:50:11
8.0,0.0,14:50:44
8.0,0.0,14:51:18
8.0,0.0,14:51:51
8.0,0.0,14:52:24
8.0,0.0,14:52:58
8.0,0.0,14:53:32
8.0,0.0,14:54:05
8.0,0.0,14:54:38
8.0,0.0,14:55:11
8.0,0.0,14:55:45
7.99,-0.125,14:56:18
7.99,0.0,14:56:51
7.99,0.0,14:57:24
7.93,-0.75093867,14:57:58
7.93,0.0,14:58:31
7.93,0.0,14:59:04
7.93,0.0,14:59:38
7.93,0.0,15:00:11
7.93,0.0,15:00:44
7.93,0.0,15:01:18
7.93,0.0,15:01:52
7.93,0.0,15:02:25
7.93,0.0,15:02:58
7.93,0.0,15:03:32
7.93,0.0,15:04:05
7.93,0.0,15:04:38
7.99,0.75662043,15:05:11
7.99,0.0,15:05:45
7.99,0.0,15:06:18
7.93,-0.75093867,15:06:52
7.93,0.0,15:07:26
7.93,0.0,15:07:59
7.93,0.0,15:08:33
7.93,0.0,15:09:06
7.93,0.0,15:09:39
7.93,0.0,15:10:12
7.99,0.75662043,15:10:46
7.99,0.0,15:11:19
7.99,0.0,15:11:52
7.99,0.0,15:12:26
7.99,0.0,15:12:59
7.99,0.0,15:13:33
7.99,0.0,15:14:06
7.99,0.0,15:14:39
7.99,0.0,15:15:13
7.99,0.0,15:15:46
7.99,0.0,15:16:20
7.99,0.0,15:16:53
7.99,0.0,15:17:26
7.99,0.0,15:17:59
7.99,0.0,15:18:32
7.94,-0.62578223,15:19:06
7.94,0.0,15:19:39
7.94,0.0,15:20:12
7.94,0.0,15:20:46
7.99,0.62972292,15:21:20
8.0,0.12515645,15:21:53
8.0,0.0,15:22:27
8.0,0.0,15:23:00
8.0,0.0,15:23:33
8.04,0.5,15:24:07
8.0,-0.49751244,15:24:40
8.03,0.375,15:25:13
7.95,-0.99626401,15:25:47
7.95,0.0,15:26:20
7.95,0.0,15:26:53
7.95,0.0,15:27:27
7.95,0.0,15:28:00
7.95,0.0,15:28:34
7.95,0.0,15:29:07
8.02,0.88050314,15:29:41
8.02,0.0,15:30:14
8.02,0.0,15:30:48
8.02,0.0,15:31:21
8.02,0.0,15:31:55
8.02,0.0,15:32:28
8.02,0.0,15:33:01
8.02,0.0,15:33:35
8.02,0.0,15:34:08
8.02,0.0,15:34:42
8.02,0.0,15:35:15
8.02,0.0,15:35:49
8.0,-0.24937656,15:36:22
7.95,-0.625,15:36:56
