bch_mxn,Porcentage,Time
8062.11,0.0,08:31:18
8062.11,0.0,08:31:52
8060.11,-0.0248074,08:32:26
7803.97,-3.17787226,08:32:59
7803.97,0.0,08:33:33
7803.97,0.0,08:34:06
7803.97,0.0,08:34:39
7803.97,0.0,08:35:13
8054.61,3.21169866,08:35:46
8054.61,0.0,08:36:20
8054.61,0.0,08:36:53
8054.61,0.0,08:37:27
8054.61,0.0,08:38:01
8054.61,0.0,08:38:34
8054.61,0.0,08:39:08
8054.61,0.0,08:39:41
8048.09,-0.08094743,08:40:15
8048.09,0.0,08:40:48
7805.99,-3.00816716,08:41:22
7805.99,0.0,08:41:55
7805.99,0.0,08:42:29
7805.99,0.0,08:43:02
7805.99,0.0,08:43:36
7805.99,0.0,08:44:09
7805.99,0.0,08:44:43
7805.99,0.0,08:45:16
7805.99,0.0,08:45:50
7805.99,0.0,08:46:23
7805.99,0.0,08:46:57
7805.99,0.0,08:47:30
8014.9,2.67627809,08:48:04
8014.9,0.0,08:48:37
8014.9,0.0,08:49:11
8014.9,0.0,08:49:44
8014.9,0.0,08:50:18
8014.9,0.0,08:50:51
8014.9,0.0,08:51:25
8014.9,0.0,08:51:58
8014.9,0.0,08:52:32
8014.9,0.0,08:53:05
8014.9,0.0,08:53:39
8014.9,0.0,08:54:12
8014.9,0.0,08:54:46
8014.9,0.0,08:55:23
8014.9,0.0,08:55:56
8014.9,0.0,08:56:30
7800.03,-2.68088186,08:57:04
7800.03,0.0,08:57:37
7800.03,0.0,08:58:10
7800.03,0.0,08:58:44
7800.03,0.0,08:59:18
7800.03,0.0,08:59:52
7800.03,0.0,09:00:25
7800.03,0.0,09:00:59
7800.03,0.0,09:01:32
7800.03,0.0,09:02:06
7800.03,0.0,09:02:39
7800.03,0.0,09:03:13
7800.03,0.0,09:03:46
7800.03,0.0,09:04:20
7800.03,0.0,09:04:53
7800.03,0.0,09:05:27
7800.03,0.0,09:06:00
7800.03,0.0,09:06:34
7800.03,0.0,09:07:07
7800.03,0.0,09:07:41
7800.03,0.0,09:08:14
7800.03,0.0,09:08:48
7800.03,0.0,09:09:22
7800.03,0.0,09:09:55
7800.03,0.0,09:10:28
8000.91,2.57537471,09:11:02
8000.91,0.0,09:11:35
8000.91,0.0,09:12:09
8000.91,0.0,09:12:42
8000.91,0.0,09:13:15
8000.91,0.0,09:13:49
7999.67,-0.01549824,09:14:22
7999.67,0.0,09:14:56
7804.67,-2.43760055,09:15:29
7804.67,0.0,09:16:02
7804.67,0.0,09:16:36
7804.67,0.0,09:17:09
7804.67,0.0,09:17:43
7804.67,0.0,09:18:17
7804.67,0.0,09:18:50
7804.67,0.0,09:19:23
7804.67,0.0,09:19:57
7804.67,0.0,09:20:30
7804.67,0.0,09:21:04
7804.67,0.0,09:21:38
7804.67,0.0,09:22:12
7804.67,0.0,09:22:45
7804.67,0.0,09:23:19
7804.67,0.0,09:23:52
7804.67,0.0,09:24:26
7804.67,0.0,09:24:59
7804.67,0.0,09:25:33
7804.67,0.0,09:26:06
7804.67,0.0,09:26:40
7804.67,0.0,09:27:14
7804.67,0.0,09:27:47
7804.67,0.0,09:28:21
7804.67,0.0,09:28:54
7809.25,0.05868281,09:29:28
7809.25,0.0,09:30:01
7809.25,0.0,09:30:34
7809.25,0.0,09:31:08
7802.03,-0.09245446,09:31:41
7802.03,0.0,09:32:15
7802.03,0.0,09:32:48
7802.03,0.0,09:33:22
7802.03,0.0,09:33:55
7802.03,0.0,09:34:45
7802.03,0.0,09:35:19
7800.0,-0.02601887,09:35:53
7800.0,0.0,09:36:26
7800.0,0.0,09:37:00
7800.0,0.0,09:37:33
7800.0,0.0,09:38:07
7800.0,0.0,09:38:41
7800.0,0.0,09:39:14
7800.0,0.0,09:39:48
7800.02,0.00025641,09:40:22
7800.02,0.0,09:40:56
7751.0,-0.62845993,09:41:29
7751.0,0.0,09:42:03
7751.0,0.0,09:42:36
7751.0,0.0,09:43:10
7751.0,0.0,09:43:43
7751.0,0.0,09:44:17
7751.0,0.0,09:44:51
7751.0,0.0,09:45:24
7751.0,0.0,09:45:58
7751.0,0.0,09:46:31
7751.0,0.0,09:47:05
7751.0,0.0,09:47:38
7751.0,0.0,09:48:12
7751.0,0.0,09:48:45
7751.0,0.0,09:49:19
7737.0,-0.18062186,09:49:53
7737.0,0.0,09:50:26
7737.0,0.0,09:51:00
7737.0,0.0,09:51:34
7737.0,0.0,09:52:07
7728.0,-0.11632416,09:52:41
7728.0,0.0,09:53:14
7728.0,0.0,09:53:48
7728.0,0.0,09:54:21
7728.0,0.0,09:54:55
7728.0,0.0,09:55:28
7728.0,0.0,09:56:01
7728.0,0.0,09:56:35
7799.83,0.92947723,09:57:08
7799.83,0.0,09:57:42
7799.83,0.0,09:58:15
7799.93,0.00128208,09:58:49
7799.93,0.0,09:59:23
7799.93,0.0,09:59:56
7799.93,0.0,10:00:29
7799.93,0.0,10:01:03
7799.93,0.0,10:01:37
7799.93,0.0,10:02:10
7804.82,0.06269287,10:02:44
7804.59,-0.0029469,10:03:18
7804.87,0.00358763,10:03:51
7804.87,0.0,10:04:25
7804.87,0.0,10:04:59
7804.87,0.0,10:05:32
7804.87,0.0,10:06:06
7804.87,0.0,10:06:39
7804.87,0.0,10:07:13
7989.14,2.36096181,10:07:46
7989.14,0.0,10:08:20
7989.14,0.0,10:08:53
7989.14,0.0,10:09:27
7989.14,0.0,10:10:00
7989.14,0.0,10:10:34
7989.14,0.0,10:11:08
7989.14,0.0,10:11:41
7989.14,0.0,10:12:15
7989.14,0.0,10:12:48
7989.14,0.0,10:13:22
7989.14,0.0,10:13:56
7989.14,0.0,10:14:29
7989.14,0.0,10:15:03
7729.94,-3.24440428,10:15:36
7729.94,0.0,10:16:10
7729.94,0.0,10:16:44
7729.94,0.0,10:17:17
7729.94,0.0,10:17:51
7729.94,0.0,10:18:24
7729.94,0.0,10:18:58
7729.94,0.0,10:19:32
7729.97,0.0003881,10:20:05
7729.97,0.0,10:20:39
7729.97,0.0,10:21:12
7729.97,0.0,10:21:46
7729.97,0.0,10:22:19
7729.97,0.0,10:22:53
7729.97,0.0,10:23:26
7729.97,0.0,10:24:00
7729.97,0.0,10:24:34
7909.97,2.32859895,10:25:07
7909.97,0.0,10:25:41
7909.97,0.0,10:26:14
7909.97,0.0,10:26:48
7909.97,0.0,10:27:22
7909.97,0.0,10:27:55
7909.97,0.0,10:28:29
7909.97,0.0,10:29:03
7909.97,0.0,10:29:36
7909.97,0.0,10:30:10
7909.97,0.0,10:30:43
7909.97,0.0,10:31:17
7909.97,0.0,10:31:51
7725.0,-2.33844123,10:32:24
7720.01,-0.06459547,10:32:58
7720.0,-0.00012953,10:33:31
7720.0,0.0,10:34:05
7720.0,0.0,10:34:39
7720.0,0.0,10:35:12
7720.0,0.0,10:35:46
7824.71,1.35634715,10:36:19
7824.71,0.0,10:36:53
7824.71,0.0,10:37:27
7824.71,0.0,10:38:00
7824.71,0.0,10:38:34
7824.71,0.0,10:39:07
7824.71,0.0,10:39:41
7824.71,0.0,10:40:15
7824.71,0.0,10:40:48
7783.66,-0.52462008,10:41:22
7783.66,0.0,10:41:55
7783.66,0.0,10:42:29
7783.66,0.0,10:43:03
7783.66,0.0,10:43:36
7783.66,0.0,10:44:10
7783.66,0.0,10:44:44
7783.66,0.0,10:45:17
7783.66,0.0,10:45:51
7793.16,0.12205055,10:46:24
7793.16,0.0,10:46:58
7793.16,0.0,10:47:31
7793.16,0.0,10:48:05
7730.0,-0.8104543,10:48:38
7730.0,0.0,10:49:12
7730.0,0.0,10:49:45
7730.0,0.0,10:50:19
7730.0,0.0,10:50:52
7730.0,0.0,10:51:26
7730.0,0.0,10:51:59
7730.0,0.0,10:52:33
7730.0,0.0,10:53:07
7730.0,0.0,10:53:41
7730.0,0.0,10:54:15
7730.0,0.0,10:54:48
7730.0,0.0,10:55:22
7730.0,0.0,10:55:56
7730.0,0.0,10:56:29
7899.99,2.19909444,10:57:03
7899.99,0.0,10:57:37
7899.99,0.0,10:58:10
7899.99,0.0,10:58:44
7899.99,0.0,10:59:17
7899.99,0.0,10:59:51
7899.99,0.0,11:00:25
7899.99,0.0,11:00:58
7899.99,0.0,11:01:31
7899.99,0.0,11:02:05
7751.12,-1.88443277,11:02:38
7751.21,0.00116112,11:03:12
7751.21,0.0,11:03:45
7899.36,1.91131449,11:04:19
7899.36,0.0,11:04:53
7899.36,0.0,11:05:26
7899.36,0.0,11:05:59
7899.36,0.0,11:06:33
7899.36,0.0,11:07:07
7899.36,0.0,11:07:40
7899.36,0.0,11:08:14
7899.36,0.0,11:08:48
7899.36,0.0,11:09:22
7899.98,0.00784874,11:09:58
7899.98,0.0,11:10:32
7899.98,0.0,11:11:05
7899.98,0.0,11:11:39
7899.98,0.0,11:12:12
7899.98,0.0,11:12:46
7900.0,0.00025317,11:13:19
7899.99,-0.00012658,11:13:52
7850.0,-0.63278561,11:14:26
7850.0,0.0,11:15:00
7850.0,0.0,11:15:34
7850.0,0.0,11:16:07
7850.0,0.0,11:16:41
7850.0,0.0,11:17:14
7800.12,-0.63541401,11:17:48
7896.98,1.24177577,11:18:22
7800.5,-1.22173286,11:18:55
7800.5,0.0,11:19:28
7800.5,0.0,11:20:02
7800.5,0.0,11:20:35
7800.5,0.0,11:21:08
7800.5,0.0,11:21:42
7800.5,0.0,11:22:15
7800.5,0.0,11:22:49
7820.09,0.25113775,11:23:22
7820.09,0.0,11:23:56
7820.09,0.0,11:24:29
7820.09,0.0,11:25:03
7820.09,0.0,11:25:36
7820.09,0.0,11:26:10
7820.09,0.0,11:26:43
7820.09,0.0,11:27:16
7820.09,0.0,11:27:49
7820.09,0.0,11:28:22
7820.09,0.0,11:28:56
7820.09,0.0,11:29:29
7820.09,0.0,11:30:02
7820.09,0.0,11:30:36
7820.09,0.0,11:31:09
7820.09,0.0,11:31:42
7820.09,0.0,11:32:16
7820.09,0.0,11:32:49
7820.09,0.0,11:33:23
7820.09,0.0,11:33:56
7820.09,0.0,11:34:30
7820.09,0.0,11:35:03
7820.09,0.0,11:35:37
7820.09,0.0,11:36:10
7820.09,0.0,11:36:42
7820.09,0.0,11:37:16
7830.62,0.13465318,11:37:50
7830.62,0.0,11:38:22
7830.62,0.0,11:38:56
7830.62,0.0,11:39:29
7897.0,0.84769788,11:40:03
7897.0,0.0,11:40:36
7830.96,-0.83626694,11:41:09
7830.96,0.0,11:41:43
7897.0,0.84331934,11:42:16
7897.0,0.0,11:42:49
7897.0,0.0,11:43:23
7900.0,0.03798911,11:43:56
7900.0,0.0,11:44:30
7900.0,0.0,11:45:03
7989.97,1.13886076,11:45:37
7989.97,0.0,11:46:10
7989.97,0.0,11:46:44
7989.97,0.0,11:47:16
7989.97,0.0,11:47:50
7989.99,0.00025031,11:48:24
7989.99,0.0,11:48:57
7990.0,0.00012516,11:49:31
7990.0,0.0,11:50:04
7990.0,0.0,11:50:38
7990.0,0.0,11:51:11
7990.0,0.0,11:51:44
7990.0,0.0,11:52:18
7990.0,0.0,11:52:51
7910.11,-0.99987484,11:53:25
7994.95,1.07255146,11:53:59
7994.95,0.0,11:54:32
7994.95,0.0,11:55:05
7994.95,0.0,11:55:38
7994.95,0.0,11:56:13
7994.95,0.0,11:56:47
7994.95,0.0,11:57:20
7994.95,0.0,11:57:53
7994.95,0.0,11:58:26
7994.95,0.0,11:58:59
7994.95,0.0,11:59:33
7994.95,0.0,12:00:06
7994.95,0.0,12:00:39
7994.95,0.0,12:01:12
7994.95,0.0,12:01:46
7994.95,0.0,12:02:19
7994.95,0.0,12:02:52
7994.95,0.0,12:03:26
7994.95,0.0,12:04:00
7994.95,0.0,12:04:33
7986.05,-0.11132027,12:05:06
7986.05,0.0,12:05:40
7986.05,0.0,12:06:13
7986.05,0.0,12:06:46
7986.05,0.0,12:07:20
7986.05,0.0,12:07:52
7986.05,0.0,12:08:27
7986.05,0.0,12:09:01
7986.05,0.0,12:09:34
7986.05,0.0,12:10:08
7986.05,0.0,12:10:41
7986.05,0.0,12:11:14
7978.86,-0.09003199,12:11:48
7978.86,0.0,12:12:21
7978.86,0.0,12:12:55
7978.86,0.0,12:13:28
7978.86,0.0,12:14:02
7978.86,0.0,12:14:36
7978.86,0.0,12:15:09
7978.86,0.0,12:15:42
7978.86,0.0,12:16:16
7978.86,0.0,12:16:49
7978.86,0.0,12:17:23
7978.86,0.0,12:17:56
7978.86,0.0,12:18:29
7978.86,0.0,12:19:02
7978.86,0.0,12:19:35
7978.86,0.0,12:20:09
7978.86,0.0,12:20:42
7973.71,-0.06454556,12:21:16
7973.71,0.0,12:21:50
7973.71,0.0,12:22:23
7973.71,0.0,12:22:56
7808.89,-2.06704282,12:23:29
7808.89,0.0,12:24:02
7808.89,0.0,12:24:36
7808.89,0.0,12:25:09
7808.89,0.0,12:25:42
7808.89,0.0,12:26:16
7808.89,0.0,12:26:49
7808.89,0.0,12:27:23
7808.89,0.0,12:27:56
7808.89,0.0,12:28:30
7808.89,0.0,12:29:03
7811.08,0.02804496,12:29:37
7811.08,0.0,12:30:10
7811.08,0.0,12:30:44
7811.08,0.0,12:31:17
7811.08,0.0,12:31:50
7969.03,2.02212754,12:32:23
7969.03,0.0,12:32:57
7969.03,0.0,12:33:30
7969.03,0.0,12:34:04
7969.03,0.0,12:34:37
7969.03,0.0,12:35:11
7969.03,0.0,12:35:44
7969.03,0.0,12:36:17
7969.03,0.0,12:36:51
7969.03,0.0,12:37:24
7969.03,0.0,12:37:57
7969.03,0.0,12:38:31
7969.03,0.0,12:39:04
7969.03,0.0,12:39:38
7969.03,0.0,12:40:11
7969.03,0.0,12:40:44
7969.03,0.0,12:41:18
7969.03,0.0,12:41:52
7969.03,0.0,12:42:25
7969.03,0.0,12:42:59
7969.03,0.0,12:43:32
7988.88,0.24908929,12:44:06
7988.88,0.0,12:44:39
7988.88,0.0,12:45:13
7988.88,0.0,12:45:47
7988.73,-0.00187761,12:46:20
7988.73,0.0,12:46:53
7988.66,-0.00087623,12:47:27
7988.66,0.0,12:48:00
7988.66,0.0,12:48:34
7988.66,0.0,12:49:07
7988.66,0.0,12:49:41
7873.3,-1.44404694,12:50:14
7873.3,0.0,12:50:48
7873.3,0.0,12:51:21
7873.3,0.0,12:51:54
7873.3,0.0,12:52:28
7873.3,0.0,12:53:01
7901.02,0.352076,12:53:35
7900.76,-0.00329071,12:54:08
7900.76,0.0,12:54:42
7900.76,0.0,12:55:15
7900.76,0.0,12:55:49
7900.76,0.0,12:56:22
7900.01,-0.00949276,12:56:56
7900.08,0.00088607,12:57:30
7900.0,-0.00101265,12:58:03
7900.0,0.0,12:58:36
7900.0,0.0,12:59:09
7800.89,-1.25455696,12:59:43
7800.89,0.0,13:00:17
7800.89,0.0,13:00:50
7800.89,0.0,13:01:24
7800.89,0.0,13:01:57
7800.89,0.0,13:02:30
7800.89,0.0,13:03:03
7800.89,0.0,13:03:37
7984.77,2.35716694,13:04:10
7984.77,0.0,13:04:44
7984.77,0.0,13:05:18
7811.05,-2.17564188,13:05:51
7983.75,2.21097036,13:06:24
7983.75,0.0,13:06:57
7812.03,-2.15086895,13:07:30
7812.03,0.0,13:08:04
7812.03,0.0,13:08:37
7982.38,2.18061119,13:09:10
7850.13,-1.65677404,13:09:43
7850.13,0.0,13:10:16
7850.13,0.0,13:10:50
7850.13,0.0,13:11:23
7850.13,0.0,13:11:56
7850.13,0.0,13:12:28
7850.13,0.0,13:13:02
7979.84,1.65232932,13:13:36
7979.84,0.0,13:14:09
7850.84,-1.61657377,13:14:43
7850.84,0.0,13:15:16
7850.84,0.0,13:15:50
7850.84,0.0,13:16:22
7850.84,0.0,13:16:55
7850.84,0.0,13:17:29
7852.07,0.01566711,13:18:02
7852.07,0.0,13:18:36
7852.07,0.0,13:19:09
7852.07,0.0,13:19:42
7852.07,0.0,13:20:15
7852.07,0.0,13:20:49
7852.07,0.0,13:21:22
7852.07,0.0,13:21:55
7852.07,0.0,13:22:28
7852.07,0.0,13:23:02
7852.07,0.0,13:23:41
7852.07,0.0,13:24:15
7852.07,0.0,13:24:48
7852.07,0.0,13:25:21
7852.07,0.0,13:25:54
7852.07,0.0,13:26:28
7989.97,1.75622479,13:27:01
7989.97,0.0,13:27:35
7989.3,-0.00838551,13:28:09
7989.03,-0.00337952,13:28:42
7989.03,0.0,13:29:15
7988.56,-0.00588307,13:29:49
7988.56,0.0,13:30:22
7988.56,0.0,13:30:55
7988.56,0.0,13:31:28
7988.56,0.0,13:32:02
7987.58,-0.01226754,13:32:35
7987.58,0.0,13:33:08
7987.58,0.0,13:33:41
7987.58,0.0,13:34:15
7987.58,0.0,13:34:49
7987.58,0.0,13:35:22
7987.58,0.0,13:35:55
7987.58,0.0,13:36:29
7987.58,0.0,13:37:02
7987.58,0.0,13:37:36
7987.58,0.0,13:38:09
7987.58,0.0,13:38:43
7987.58,0.0,13:39:17
7861.65,-1.57657263,13:39:50
7861.65,0.0,13:40:23
7861.65,0.0,13:40:57
7861.65,0.0,13:41:30
7861.65,0.0,13:42:02
7850.07,-0.14729732,13:42:36
7850.07,0.0,13:43:09
7850.07,0.0,13:43:43
7850.07,0.0,13:44:16
7850.07,0.0,13:44:50
7812.22,-0.48216131,13:45:24
7812.22,0.0,13:45:57
7812.22,0.0,13:46:30
7812.22,0.0,13:47:03
7812.22,0.0,13:47:37
7812.22,0.0,13:48:10
7812.22,0.0,13:48:43
7812.22,0.0,13:49:17
7899.99,1.12349627,13:49:50
7899.99,0.0,13:50:24
7899.99,0.0,13:50:57
7899.99,0.0,13:51:30
7899.99,0.0,13:52:03
7899.99,0.0,13:52:36
7899.99,0.0,13:53:10
7850.0,-0.63278561,13:53:43
7850.0,0.0,13:54:17
7850.0,0.0,13:54:50
7850.0,0.0,13:55:24
7850.0,0.0,13:55:58
7850.0,0.0,13:56:32
7850.0,0.0,13:57:06
7850.0,0.0,13:57:40
7850.0,0.0,13:58:14
7850.0,0.0,13:58:47
7850.0,0.0,13:59:20
7989.96,1.78292994,13:59:55
7989.96,0.0,14:00:28
7814.15,-2.20038649,14:01:02
7814.15,0.0,14:01:37
7814.15,0.0,14:02:11
7814.15,0.0,14:02:45
7988.28,2.22839336,14:03:18
7987.97,-0.00388069,14:03:52
7987.97,0.0,14:04:25
7987.97,0.0,14:04:59
7987.97,0.0,14:05:32
7987.97,0.0,14:06:06
7987.97,0.0,14:06:39
7987.97,0.0,14:07:13
7987.97,0.0,14:07:47
7987.97,0.0,14:08:20
7987.97,0.0,14:08:54
7987.97,0.0,14:09:28
7987.97,0.0,14:10:02
7987.97,0.0,14:10:35
7987.97,0.0,14:11:09
7987.97,0.0,14:11:42
7987.97,0.0,14:12:17
7987.97,0.0,14:12:51
7987.97,0.0,14:13:24
7987.97,0.0,14:13:57
7987.97,0.0,14:14:31
7987.97,0.0,14:15:05
7987.97,0.0,14:15:38
7987.97,0.0,14:16:12
7987.97,0.0,14:16:45
7983.41,-0.05708584,14:17:18
7983.41,0.0,14:17:51
7983.41,0.0,14:18:25
7983.41,0.0,14:18:59
7983.41,0.0,14:19:33
7982.58,-0.01039656,14:20:06
7982.58,0.0,14:20:40
7982.58,0.0,14:21:13
7982.58,0.0,14:21:47
7982.58,0.0,14:22:20
7982.58,0.0,14:22:53
7982.58,0.0,14:23:26
7981.03,-0.01941728,14:24:00
7981.03,0.0,14:24:33
7981.03,0.0,14:25:05
7981.03,0.0,14:25:39
7981.03,0.0,14:26:12
7981.03,0.0,14:26:45
7981.03,0.0,14:27:19
7981.03,0.0,14:27:52
7981.03,0.0,14:28:25
7981.03,0.0,14:28:58
7981.03,0.0,14:29:31
7981.03,0.0,14:30:05
7981.03,0.0,14:30:38
7981.03,0.0,14:31:12
7981.03,0.0,14:31:45
7981.03,0.0,14:32:19
7981.03,0.0,14:32:52
7981.03,0.0,14:33:26
7856.05,-1.56596329,14:33:58
7856.05,0.0,14:34:32
7856.05,0.0,14:35:05
7856.05,0.0,14:35:39
7856.05,0.0,14:36:12
7856.05,0.0,14:36:46
7856.05,0.0,14:37:19
7856.05,0.0,14:37:52
7856.05,0.0,14:38:25
7856.05,0.0,14:38:59
7858.06,0.02558538,14:39:33
7858.06,0.0,14:40:07
7858.06,0.0,14:40:41
7858.06,0.0,14:41:14
7858.06,0.0,14:41:48
7858.06,0.0,14:42:21
7984.12,1.60421274,14:42:55
7984.12,0.0,14:43:28
7983.75,-0.0046342,14:44:01
7983.75,0.0,14:44:35
7860.74,-1.54075466,14:45:08
7861.09,0.00445251,14:45:42
7861.09,0.0,14:46:16
7861.09,0.0,14:46:49
7861.09,0.0,14:47:23
7861.09,0.0,14:47:57
7861.09,0.0,14:48:30
7861.09,0.0,14:49:04
7981.1,1.52663308,14:49:38
7981.1,0.0,14:50:11
7981.1,0.0,14:50:44
7981.1,0.0,14:51:18
7981.1,0.0,14:51:51
7981.1,0.0,14:52:24
7981.1,0.0,14:52:58
7981.1,0.0,14:53:32
7864.62,-1.45944795,14:54:05
7864.62,0.0,14:54:38
7864.62,0.0,14:55:11
7864.62,0.0,14:55:45
7864.62,0.0,14:56:18
7864.62,0.0,14:56:51
7864.62,0.0,14:57:24
7864.62,0.0,14:57:58
7864.62,0.0,14:58:31
7864.62,0.0,14:59:04
7864.62,0.0,14:59:38
7864.62,0.0,15:00:11
7864.62,0.0,15:00:44
7864.62,0.0,15:01:18
7987.26,1.55938876,15:01:52
7987.26,0.0,15:02:25
7987.26,0.0,15:02:58
7987.26,0.0,15:03:32
7987.26,0.0,15:04:05
7987.26,0.0,15:04:38
7987.26,0.0,15:05:11
7987.26,0.0,15:05:45
7987.26,0.0,15:06:18
7987.26,0.0,15:06:52
7987.26,0.0,15:07:26
7987.26,0.0,15:07:59
7987.26,0.0,15:08:33
7965.32,-0.27468744,15:09:06
7965.32,0.0,15:09:39
7965.32,0.0,15:10:12
7965.32,0.0,15:10:46
7965.32,0.0,15:11:19
7965.32,0.0,15:11:52
7965.32,0.0,15:12:26
7965.32,0.0,15:12:59
7965.32,0.0,15:13:33
7965.32,0.0,15:14:06
7965.32,0.0,15:14:39
7965.32,0.0,15:15:13
7965.32,0.0,15:15:46
7965.32,0.0,15:16:20
7965.32,0.0,15:16:53
7965.32,0.0,15:17:26
7965.32,0.0,15:17:59
7965.32,0.0,15:18:32
7965.32,0.0,15:19:06
7965.32,0.0,15:19:39
7965.32,0.0,15:20:12
7965.32,0.0,15:20:46
7989.96,0.30934099,15:21:20
7989.96,0.0,15:21:53
7989.96,0.0,15:22:27
7989.96,0.0,15:23:00
7989.96,0.0,15:23:33
7989.96,0.0,15:24:07
7989.96,0.0,15:24:40
7989.96,0.0,15:25:13
7880.22,-1.37347371,15:25:47
7880.22,0.0,15:26:20
7989.64,1.38853991,15:26:53
7989.64,0.0,15:27:27
7989.64,0.0,15:28:00
7989.64,0.0,15:28:34
7989.64,0.0,15:29:07
7989.64,0.0,15:29:41
7989.64,0.0,15:30:14
7989.64,0.0,15:30:48
7989.64,0.0,15:31:21
7989.64,0.0,15:31:55
7989.64,0.0,15:32:28
7989.64,0.0,15:33:01
7989.64,0.0,15:33:35
7859.9,-1.62385289,15:34:08
7959.95,1.27291696,15:34:42
7959.95,0.0,15:35:15
7959.95,0.0,15:35:49
7959.95,0.0,15:36:22
7959.95,0.0,15:36:56
