bat_mxn,Porcentage,Time
6.58,0.0,09:15:29
6.58,0.0,09:16:02
6.58,0.0,09:16:36
6.58,0.0,09:17:09
6.58,0.0,09:17:43
6.58,0.0,09:18:17
6.58,0.0,09:18:50
6.58,0.0,09:19:23
6.58,0.0,09:19:57
6.58,0.0,09:20:30
6.58,0.0,09:21:04
6.58,0.0,09:21:38
6.58,0.0,09:22:12
6.58,0.0,09:22:45
6.58,0.0,09:23:19
6.58,0.0,09:23:52
6.58,0.0,09:24:26
6.58,0.0,09:24:59
6.58,0.0,09:25:33
6.58,0.0,09:26:06
6.58,0.0,09:26:40
6.58,0.0,09:27:14
6.58,0.0,09:27:47
6.58,0.0,09:28:21
6.58,0.0,09:28:54
6.58,0.0,09:29:28
6.58,0.0,09:30:01
6.58,0.0,09:30:34
6.62,0.60790274,09:31:08
6.62,0.0,09:31:41
6.62,0.0,09:32:15
6.62,0.0,09:32:48
6.62,0.0,09:33:22
6.62,0.0,09:33:55
6.62,0.0,09:34:45
6.58,-0.60422961,09:35:19
6.58,0.0,09:35:53
6.58,0.0,09:36:26
6.58,0.0,09:37:00
6.58,0.0,09:37:33
6.58,0.0,09:38:07
6.58,0.0,09:38:41
6.58,0.0,09:39:14
6.57,-0.15197568,09:39:48
6.57,0.0,09:40:22
6.57,0.0,09:40:56
6.57,0.0,09:41:29
6.57,0.0,09:42:03
6.57,0.0,09:42:36
6.57,0.0,09:43:10
6.57,0.0,09:43:43
6.57,0.0,09:44:17
6.57,0.0,09:44:51
6.57,0.0,09:45:24
6.57,0.0,09:45:58
6.57,0.0,09:46:31
6.57,0.0,09:47:05
6.57,0.0,09:47:38
6.55,-0.304414,09:48:12
6.55,0.0,09:48:45
6.55,0.0,09:49:19
6.55,0.0,09:49:53
6.55,0.0,09:50:26
6.55,0.0,09:51:00
6.55,0.0,09:51:34
6.55,0.0,09:52:07
6.55,0.0,09:52:41
6.55,0.0,09:53:14
6.55,0.0,09:53:48
6.55,0.0,09:54:21
6.55,0.0,09:54:55
6.55,0.0,09:55:28
6.55,0.0,09:56:01
6.55,0.0,09:56:35
6.55,0.0,09:57:08
6.55,0.0,09:57:42
6.52,-0.45801527,09:58:15
6.52,0.0,09:58:49
6.52,0.0,09:59:23
6.52,0.0,09:59:56
6.52,0.0,10:00:29
6.52,0.0,10:01:03
6.52,0.0,10:01:37
6.52,0.0,10:02:10
6.52,0.0,10:02:44
6.52,0.0,10:03:18
6.52,0.0,10:03:51
6.57,0.76687117,10:04:25
6.57,0.0,10:04:59
6.57,0.0,10:05:32
6.57,0.0,10:06:06
6.55,-0.304414,10:06:39
6.51,-0.61068702,10:07:13
6.51,0.0,10:07:46
6.51,0.0,10:08:20
6.51,0.0,10:08:53
6.51,0.0,10:09:27
6.51,0.0,10:10:00
6.43,-1.22887865,10:10:34
6.43,0.0,10:11:08
6.52,1.39968896,10:11:41
6.52,0.0,10:12:15
6.52,0.0,10:12:48
6.52,0.0,10:13:22
6.52,0.0,10:13:56
6.52,0.0,10:14:29
6.52,0.0,10:15:03
6.52,0.0,10:15:36
6.52,0.0,10:16:10
6.52,0.0,10:16:44
6.52,0.0,10:17:17
6.52,0.0,10:17:51
6.52,0.0,10:18:24
6.52,0.0,10:18:58
6.52,0.0,10:19:32
6.52,0.0,10:20:05
6.52,0.0,10:20:39
6.52,0.0,10:21:12
6.52,0.0,10:21:46
6.52,0.0,10:22:19
6.52,0.0,10:22:53
6.52,0.0,10:23:26
6.52,0.0,10:24:00
6.45,-1.07361963,10:24:34
6.43,-0.31007752,10:25:07
6.43,0.0,10:25:41
6.46,0.46656299,10:26:14
6.46,0.0,10:26:48
6.46,0.0,10:27:22
6.45,-0.15479876,10:27:55
6.45,0.0,10:28:29
6.43,-0.31007752,10:29:03
6.43,0.0,10:29:36
6.43,0.0,10:30:10
6.43,0.0,10:30:43
6.45,0.31104199,10:31:17
6.45,0.0,10:31:51
6.45,0.0,10:32:24
6.43,-0.31007752,10:32:58
6.43,0.0,10:33:31
6.43,0.0,10:34:05
6.43,0.0,10:34:39
6.43,0.0,10:35:12
6.43,0.0,10:35:46
6.43,0.0,10:36:19
6.43,0.0,10:36:53
6.43,0.0,10:37:27
6.44,0.155521,10:38:00
6.46,0.31055901,10:38:34
6.46,0.0,10:39:07
6.46,0.0,10:39:41
6.46,0.0,10:40:15
6.46,0.0,10:40:48
6.46,0.0,10:41:22
6.46,0.0,10:41:55
6.46,0.0,10:42:29
6.46,0.0,10:43:03
6.46,0.0,10:43:36
6.46,0.0,10:44:10
6.45,-0.15479876,10:44:44
6.43,-0.31007752,10:45:17
6.42,-0.155521,10:45:51
6.42,0.0,10:46:24
6.42,0.0,10:46:58
6.42,0.0,10:47:31
6.42,0.0,10:48:05
6.42,0.0,10:48:38
6.42,0.0,10:49:12
6.42,0.0,10:49:45
6.42,0.0,10:50:19
6.42,0.0,10:50:52
6.42,0.0,10:51:26
6.42,0.0,10:51:59
6.42,0.0,10:52:33
6.42,0.0,10:53:07
6.42,0.0,10:53:41
6.42,0.0,10:54:15
6.42,0.0,10:54:48
6.42,0.0,10:55:22
6.42,0.0,10:55:56
6.42,0.0,10:56:29
6.5,1.24610592,10:57:03
6.5,0.0,10:57:37
6.5,0.0,10:58:10
6.5,0.0,10:58:44
6.5,0.0,10:59:17
6.5,0.0,10:59:51
6.5,0.0,11:00:25
6.5,0.0,11:00:58
6.5,0.0,11:01:31
6.5,0.0,11:02:05
6.5,0.0,11:02:38
6.5,0.0,11:03:12
6.5,0.0,11:03:45
6.5,0.0,11:04:19
6.5,0.0,11:04:53
6.5,0.0,11:05:26
6.5,0.0,11:05:59
6.5,0.0,11:06:33
6.5,0.0,11:07:07
6.5,0.0,11:07:40
6.5,0.0,11:08:14
6.5,0.0,11:08:48
6.56,0.92307692,11:09:58
6.56,0.0,11:10:32
6.56,0.0,11:11:05
6.56,0.0,11:11:39
6.56,0.0,11:12:12
6.56,0.0,11:12:46
6.56,0.0,11:13:19
6.56,0.0,11:13:52
6.56,0.0,11:14:26
6.56,0.0,11:15:00
6.56,0.0,11:15:34
6.56,0.0,11:16:07
6.56,0.0,11:16:41
6.56,0.0,11:17:14
6.45,-1.67682927,11:17:48
6.45,0.0,11:18:22
6.45,0.0,11:18:55
6.47,0.31007752,11:19:28
6.47,0.0,11:20:02
6.47,0.0,11:20:35
6.47,0.0,11:21:08
6.47,0.0,11:21:42
6.48,0.15455951,11:22:15
6.48,0.0,11:22:49
6.48,0.0,11:23:22
6.48,0.0,11:23:56
6.48,0.0,11:24:29
6.48,0.0,11:25:03
6.48,0.0,11:25:36
6.48,0.0,11:26:10
6.48,0.0,11:26:43
6.48,0.0,11:27:16
6.52,0.61728395,11:27:49
6.52,0.0,11:28:22
6.52,0.0,11:28:56
6.52,0.0,11:29:29
6.52,0.0,11:30:02
6.52,0.0,11:30:36
6.52,0.0,11:31:09
6.52,0.0,11:31:42
6.52,0.0,11:32:16
6.52,0.0,11:32:49
6.52,0.0,11:33:23
6.52,0.0,11:33:56
6.52,0.0,11:34:30
6.55,0.4601227,11:35:03
6.56,0.15267176,11:35:37
6.56,0.0,11:36:10
6.56,0.0,11:36:42
6.56,0.0,11:37:16
6.56,0.0,11:37:50
6.57,0.15243902,11:38:22
6.57,0.0,11:38:56
6.57,0.0,11:39:29
6.57,0.0,11:40:03
6.57,0.0,11:40:36
6.57,0.0,11:41:09
6.57,0.0,11:41:43
6.57,0.0,11:42:16
6.57,0.0,11:42:49
6.57,0.0,11:43:23
6.57,0.0,11:43:56
6.57,0.0,11:44:30
6.5,-1.06544901,11:45:03
6.58,1.23076923,11:45:37
6.5,-1.21580547,11:46:10
6.58,1.23076923,11:46:44
6.58,0.0,11:47:16
6.58,0.0,11:47:50
6.58,0.0,11:48:24
6.58,0.0,11:48:57
6.58,0.0,11:49:31
6.58,0.0,11:50:04
6.58,0.0,11:50:38
6.58,0.0,11:51:11
6.58,0.0,11:51:44
6.58,0.0,11:52:18
6.58,0.0,11:52:51
6.58,0.0,11:53:25
6.58,0.0,11:53:59
6.58,0.0,11:54:32
6.58,0.0,11:55:05
6.58,0.0,11:55:38
6.58,0.0,11:56:13
6.58,0.0,11:56:47
6.58,0.0,11:57:20
6.58,0.0,11:57:53
6.58,0.0,11:58:26
6.58,0.0,11:58:59
6.58,0.0,11:59:33
6.58,0.0,12:00:06
6.58,0.0,12:00:39
6.58,0.0,12:01:12
6.58,0.0,12:01:46
6.58,0.0,12:02:19
6.49,-1.36778116,12:02:52
6.49,0.0,12:03:26
6.49,0.0,12:04:00
6.49,0.0,12:04:33
6.49,0.0,12:05:06
6.49,0.0,12:05:40
6.49,0.0,12:06:13
6.5,0.1540832,12:06:46
6.5,0.0,12:07:20
6.5,0.0,12:07:52
6.5,0.0,12:08:27
6.5,0.0,12:09:01
6.5,0.0,12:09:34
6.5,0.0,12:10:08
6.5,0.0,12:10:41
6.5,0.0,12:11:14
6.5,0.0,12:11:48
6.5,0.0,12:12:21
6.5,0.0,12:12:55
6.5,0.0,12:13:28
6.5,0.0,12:14:02
6.5,0.0,12:14:36
6.5,0.0,12:15:09
6.5,0.0,12:15:42
6.5,0.0,12:16:16
6.5,0.0,12:16:49
6.5,0.0,12:17:23
6.5,0.0,12:17:56
6.5,0.0,12:18:29
6.5,0.0,12:19:02
6.5,0.0,12:19:35
6.5,0.0,12:20:09
6.5,0.0,12:20:42
6.5,0.0,12:21:16
6.5,0.0,12:21:50
6.5,0.0,12:22:23
6.5,0.0,12:22:56
6.5,0.0,12:23:29
6.5,0.0,12:24:02
6.5,0.0,12:24:36
6.5,0.0,12:25:09
6.5,0.0,12:25:42
6.5,0.0,12:26:16
6.5,0.0,12:26:49
6.5,0.0,12:27:23
6.5,0.0,12:27:56
6.5,0.0,12:28:30
6.5,0.0,12:29:03
6.5,0.0,12:29:37
6.5,0.0,12:30:10
6.5,0.0,12:30:44
6.5,0.0,12:31:17
6.5,0.0,12:31:50
6.5,0.0,12:32:23
6.5,0.0,12:32:57
6.5,0.0,12:33:30
6.5,0.0,12:34:04
6.5,0.0,12:34:37
6.5,0.0,12:35:11
6.5,0.0,12:35:44
6.5,0.0,12:36:17
6.5,0.0,12:36:51
6.5,0.0,12:37:24
6.5,0.0,12:37:57
6.5,0.0,12:38:31
6.5,0.0,12:39:04
6.5,0.0,12:39:38
6.5,0.0,12:40:11
6.5,0.0,12:40:44
6.5,0.0,12:41:18
6.5,0.0,12:41:52
6.5,0.0,12:42:25
6.5,0.0,12:42:59
6.5,0.0,12:43:32
6.5,0.0,12:44:06
6.5,0.0,12:44:39
6.5,0.0,12:45:13
6.5,0.0,12:45:47
6.5,0.0,12:46:20
6.5,0.0,12:46:53
6.5,0.0,12:47:27
6.5,0.0,12:48:00
6.63,2.0,12:48:34
6.63,0.0,12:49:07
6.63,0.0,12:49:41
6.55,-1.2066365,12:50:14
6.55,0.0,12:50:48
6.55,0.0,12:51:21
6.55,0.0,12:51:54
6.55,0.0,12:52:28
6.55,0.0,12:53:01
6.55,0.0,12:53:35
6.55,0.0,12:54:08
6.55,0.0,12:54:42
6.55,0.0,12:55:15
6.65,1.52671756,12:55:49
6.65,0.0,12:56:22
6.65,0.0,12:56:56
6.56,-1.35338346,12:57:30
6.56,0.0,12:58:03
6.56,0.0,12:58:36
6.56,0.0,12:59:09
6.56,0.0,12:59:43
6.56,0.0,13:00:17
6.56,0.0,13:00:50
6.56,0.0,13:01:24
6.56,0.0,13:01:57
6.56,0.0,13:02:30
6.56,0.0,13:03:03
6.56,0.0,13:03:37
6.56,0.0,13:04:10
6.56,0.0,13:04:44
6.56,0.0,13:05:18
6.55,-0.15243902,13:05:51
6.55,0.0,13:06:24
6.55,0.0,13:06:57
6.55,0.0,13:07:30
6.55,0.0,13:08:04
6.55,0.0,13:08:37
6.55,0.0,13:09:10
6.55,0.0,13:09:43
6.55,0.0,13:10:16
6.55,0.0,13:10:50
6.55,0.0,13:11:23
6.55,0.0,13:11:56
6.55,0.0,13:12:28
6.55,0.0,13:13:02
6.55,0.0,13:13:36
6.55,0.0,13:14:09
6.55,0.0,13:14:43
6.55,0.0,13:15:16
6.55,0.0,13:15:50
6.55,0.0,13:16:22
6.55,0.0,13:16:55
6.52,-0.45801527,13:17:29
6.52,0.0,13:18:02
6.52,0.0,13:18:36
6.52,0.0,13:19:09
6.52,0.0,13:19:42
6.52,0.0,13:20:15
6.52,0.0,13:20:49
6.52,0.0,13:21:22
6.52,0.0,13:21:55
6.52,0.0,13:22:28
6.52,0.0,13:23:41
6.52,0.0,13:24:15
6.52,0.0,13:24:48
6.52,0.0,13:25:21
6.52,0.0,13:25:54
6.52,0.0,13:26:28
6.52,0.0,13:27:01
6.58,0.9202454,13:27:35
6.58,0.0,13:28:09
6.58,0.0,13:28:42
6.58,0.0,13:29:15
6.58,0.0,13:29:49
6.58,0.0,13:30:22
6.58,0.0,13:30:55
6.58,0.0,13:31:28
6.58,0.0,13:32:02
6.58,0.0,13:32:35
6.58,0.0,13:33:08
6.58,0.0,13:33:41
6.6,0.30395137,13:34:15
6.6,0.0,13:34:49
6.6,0.0,13:35:22
6.6,0.0,13:35:55
6.6,0.0,13:36:29
6.6,0.0,13:37:02
6.6,0.0,13:37:36
6.6,0.0,13:38:09
6.6,0.0,13:38:43
6.6,0.0,13:39:17
6.6,0.0,13:39:50
6.6,0.0,13:40:23
6.6,0.0,13:40:57
6.6,0.0,13:41:30
6.6,0.0,13:42:02
6.6,0.0,13:42:36
6.6,0.0,13:43:09
6.6,0.0,13:43:43
6.6,0.0,13:44:16
6.6,0.0,13:44:50
6.6,0.0,13:45:24
6.6,0.0,13:45:57
6.6,0.0,13:46:30
6.6,0.0,13:47:03
6.6,0.0,13:47:37
6.6,0.0,13:48:10
6.6,0.0,13:48:43
6.6,0.0,13:49:17
6.6,0.0,13:49:50
6.6,0.0,13:50:24
6.6,0.0,13:50:57
6.6,0.0,13:51:30
6.6,0.0,13:52:03
6.6,0.0,13:52:36
6.6,0.0,13:53:10
6.6,0.0,13:53:43
6.6,0.0,13:54:17
6.6,0.0,13:54:50
6.6,0.0,13:55:24
6.6,0.0,13:55:58
6.6,0.0,13:56:32
6.6,0.0,13:57:06
6.6,0.0,13:57:40
6.6,0.0,13:58:14
6.6,0.0,13:58:47
6.6,0.0,13:59:20
6.6,0.0,13:59:55
6.6,0.0,14:00:28
6.59,-0.15151515,14:01:02
6.59,0.0,14:01:37
6.59,0.0,14:02:11
6.59,0.0,14:02:45
6.59,0.0,14:03:18
6.59,0.0,14:03:52
6.59,0.0,14:04:25
6.59,0.0,14:04:59
6.59,0.0,14:05:32
6.59,0.0,14:06:06
6.59,0.0,14:06:39
6.59,0.0,14:07:13
6.59,0.0,14:07:47
6.59,0.0,14:08:20
6.59,0.0,14:08:54
6.59,0.0,14:09:28
6.59,0.0,14:10:02
6.59,0.0,14:10:35
6.59,0.0,14:11:09
6.59,0.0,14:11:42
6.59,0.0,14:12:17
6.59,0.0,14:12:51
6.59,0.0,14:13:24
6.59,0.0,14:13:57
6.59,0.0,14:14:31
6.59,0.0,14:15:05
6.59,0.0,14:15:38
6.59,0.0,14:16:12
6.59,0.0,14:16:45
6.59,0.0,14:17:18
6.59,0.0,14:17:51
6.59,0.0,14:18:25
6.6,0.15174507,14:18:59
6.56,-0.60606061,14:19:33
6.56,0.0,14:20:06
6.56,0.0,14:20:40
6.56,0.0,14:21:13
6.56,0.0,14:21:47
6.56,0.0,14:22:20
6.56,0.0,14:22:53
6.56,0.0,14:23:26
6.56,0.0,14:24:00
6.56,0.0,14:24:33
6.56,0.0,14:25:05
6.56,0.0,14:25:39
6.56,0.0,14:26:12
6.56,0.0,14:26:45
6.56,0.0,14:27:19
6.56,0.0,14:27:52
6.56,0.0,14:28:25
6.56,0.0,14:28:58
6.56,0.0,14:29:31
6.56,0.0,14:30:05
6.56,0.0,14:30:38
6.56,0.0,14:31:12
6.56,0.0,14:31:45
6.56,0.0,14:32:19
6.54,-0.30487805,14:32:52
6.54,0.0,14:33:26
6.54,0.0,14:33:58
6.54,0.0,14:34:32
6.54,0.0,14:35:05
6.54,0.0,14:35:39
6.54,0.0,14:36:12
6.54,0.0,14:36:46
6.54,0.0,14:37:19
6.54,0.0,14:37:52
6.54,0.0,14:38:25
6.54,0.0,14:38:59
6.54,0.0,14:39:33
6.54,0.0,14:40:07
6.54,0.0,14:40:41
6.54,0.0,14:41:14
6.54,0.0,14:41:48
6.54,0.0,14:42:21
6.54,0.0,14:42:55
6.54,0.0,14:43:28
6.54,0.0,14:44:01
6.54,0.0,14:44:35
6.54,0.0,14:45:08
6.54,0.0,14:45:42
6.54,0.0,14:46:16
6.54,0.0,14:46:49
6.54,0.0,14:47:23
6.54,0.0,14:47:57
6.54,0.0,14:48:30
6.54,0.0,14:49:04
6.54,0.0,14:49:38
6.54,0.0,14:50:11
6.54,0.0,14:50:44
6.54,0.0,14:51:18
6.54,0.0,14:51:51
6.54,0.0,14:52:24
6.54,0.0,14:52:58
6.54,0.0,14:53:32
6.54,0.0,14:54:05
6.54,0.0,14:54:38
6.54,0.0,14:55:11
6.54,0.0,14:55:45
6.54,0.0,14:56:18
6.54,0.0,14:56:51
6.54,0.0,14:57:24
6.54,0.0,14:57:58
6.54,0.0,14:58:31
6.54,0.0,14:59:04
6.54,0.0,14:59:38
6.54,0.0,15:00:11
6.54,0.0,15:00:44
6.54,0.0,15:01:18
6.54,0.0,15:01:52
6.54,0.0,15:02:25
6.54,0.0,15:02:58
6.54,0.0,15:03:32
6.54,0.0,15:04:05
6.54,0.0,15:04:38
6.54,0.0,15:05:11
6.54,0.0,15:05:45
6.54,0.0,15:06:18
6.54,0.0,15:06:52
6.54,0.0,15:07:26
6.54,0.0,15:07:59
6.54,0.0,15:08:33
6.54,0.0,15:09:06
6.54,0.0,15:09:39
6.54,0.0,15:10:12
6.54,0.0,15:10:46
6.54,0.0,15:11:19
6.54,0.0,15:11:52
6.54,0.0,15:12:26
6.6,0.91743119,15:12:59
6.6,0.0,15:13:33
6.6,0.0,15:14:06
6.6,0.0,15:14:39
6.6,0.0,15:15:13
6.6,0.0,15:15:46
6.6,0.0,15:16:20
6.6,0.0,15:16:53
6.6,0.0,15:17:26
6.6,0.0,15:17:59
6.6,0.0,15:18:32
6.6,0.0,15:19:06
6.6,0.0,15:19:39
6.6,0.0,15:20:12
6.6,0.0,15:20:46
6.6,0.0,15:21:20
6.6,0.0,15:21:53
6.6,0.0,15:22:27
6.6,0.0,15:23:00
6.6,0.0,15:23:33
6.6,0.0,15:24:07
6.6,0.0,15:24:40
6.6,0.0,15:25:13
6.6,0.0,15:25:47
6.54,-0.90909091,15:26:20
6.54,0.0,15:26:53
6.54,0.0,15:27:27
6.54,0.0,15:28:00
6.54,0.0,15:28:34
6.54,0.0,15:29:07
6.5,-0.6116208,15:29:41
6.5,0.0,15:30:14
6.5,0.0,15:30:48
6.5,0.0,15:31:21
6.5,0.0,15:31:55
6.58,1.23076923,15:32:28
6.58,0.0,15:33:01
6.58,0.0,15:33:35
6.58,0.0,15:34:08
6.58,0.0,15:34:42
6.58,0.0,15:35:15
6.58,0.0,15:35:49
6.58,0.0,15:36:22
